time_s,phase,C_O_m_per_N,f_des_mean_x_N,f_des_mean_y_N,f_des_mean_z_N,f_des_mean_mag_N,f_meas_gd_mean_x_N,f_meas_gd_mean_y_N,f_meas_gd_mean_z_N,f_meas_gd_mean_mag_N,converged,K_probe_task_mean_00_Npm,K_probe_task_mean_11_Npm,K_probe_task_mean_22_Npm,K_probe_joint_mean_0_Nmrad,K_probe_joint_mean_1_Nmrad,K_probe_joint_mean_2_Nmrad,d_ref_probe_mean_x_m,d_ref_probe_mean_y_m,d_ref_probe_mean_z_m,theta_ref_probe_mean_0_deg,theta_ref_probe_mean_1_deg,theta_ref_probe_mean_2_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
34.1775,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.815010,-1.018563,-0.564505,-0.443320,0.115049,1.935884,-2.776505,1.701185,-2.968253,1.902136,-2.824059,1.816233,-2.420622,-0.185864,0.023981,0.023985,0.023981,-0.006264,0.015397,0.017076,0.023981,0.023981,-0.036459,0.061267,-0.305515,0.009770,1.417166,-0.576763,0.466533,0.384160,-0.003835,-0.000000,0.003835,0.005752,1.177017,1.273626,1.273626,1.034320,1.316882,1.316882,1.156499,1.295440,1.295440,1.104270,1.251614,1.251614,-0.029357,0.098649,-0.020139,-0.030929,0.095147,-0.016327,0.001573,0.003502,-0.003811,0.005410,-0.042620,0.025945,-0.043594,0.066257,59.320984,-36.112261,60.676727,-36.112261,21.983711,-36.937583,60.676727,-36.937583,62.063454,-0.000000,0.000000,143.368149,-0.014036,0.084597,0.042623,-0.015932,0.073801,0.052321,0.001896,0.010796,-0.009698,0.014636,-0.240345,-0.756630,0.471618,0.923406,10.182382,32.055152,-19.980424,32.055152,100.912808,-62.900363,-19.980424,-62.900363,39.206675,-0.000000,0.000000,150.301865,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010976,0.082920,0.039290,0.012125,0.072718,0.048180,-0.001149,0.010202,-0.008890,0.013581,0.074613,-0.750475,0.519721,0.915909,0.989555,-9.953205,6.892814,-9.953205,100.112002,-69.329770,6.892814,-69.329770,48.012395,-0.000000,-0.000000,149.113951,0.025096,0.074647,0.047067,0.029160,0.063694,0.053168,-0.004064,0.010952,-0.006101,0.013179,0.299523,-0.796350,0.290902,0.899173,13.139904,-34.935388,12.761715,-34.935388,92.883577,-33.929886,12.761715,-33.929886,12.394410,-0.000000,0.000000,118.417891
34.2135,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.815010,-1.018563,-0.564505,-0.443320,0.119651,1.937418,-2.776505,1.701185,-2.968253,1.902136,-2.824059,1.811631,-2.420622,-0.060697,0.023981,0.023982,0.023981,0.049183,0.090414,0.009649,0.023981,0.023981,-0.009945,0.046898,-0.202872,0.004072,1.417166,-0.576763,0.466533,0.384160,-0.003988,-0.000000,0.003988,0.005983,1.177950,1.273626,1.273626,1.034320,1.316882,1.316882,1.156499,1.295440,1.295440,1.101472,1.251614,1.251614,-0.029357,0.098649,-0.020139,-0.030929,0.095147,-0.016327,0.001573,0.003502,-0.003811,0.005410,-0.042620,0.025945,-0.043594,0.066257,59.320984,-36.112261,60.676727,-36.112261,21.983711,-36.937583,60.676727,-36.937583,62.063454,-0.000000,0.000000,143.368149,-0.014030,0.084560,0.042586,-0.015932,0.073801,0.052321,0.001902,0.010759,-0.009735,0.014634,-0.239402,-0.752830,0.470232,0.919339,10.192175,32.050659,-20.019436,32.050659,100.787582,-62.953793,-20.019436,-62.953793,39.322107,-0.000000,0.000000,150.301865,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010974,0.082921,0.039291,0.012125,0.072718,0.048180,-0.001151,0.010202,-0.008889,0.013580,0.074652,-0.750520,0.519747,0.915964,0.990483,-9.957868,6.895990,-9.957868,100.111873,-69.329147,6.895990,-69.329147,48.011595,-0.000000,0.000000,149.113951,0.025140,0.074721,0.047152,0.029160,0.063694,0.053168,-0.004020,0.011026,-0.006016,0.013188,0.300804,-0.803762,0.291192,0.906261,13.046028,-34.859589,12.629127,-34.859589,93.146430,-33.745611,12.629127,-33.745611,12.225549,-0.000000,-0.000000,118.418007
34.2499,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.815010,-1.018563,-0.564505,-0.443320,0.119651,1.935884,-2.776505,1.701185,-2.968253,1.905204,-2.822525,1.811631,-2.420622,-0.017143,0.023981,0.023981,0.023981,0.085830,0.032300,0.013434,0.023981,0.023981,0.015909,0.046072,-0.076724,0.012387,1.417166,-0.576763,0.466533,0.384160,-0.003988,-0.000000,0.003988,0.005983,1.177017,1.273626,1.273626,1.034320,1.316882,1.316882,1.158364,1.294736,1.294736,1.101472,1.251614,1.251614,-0.029357,0.098649,-0.020139,-0.030929,0.095147,-0.016327,0.001573,0.003502,-0.003811,0.005410,-0.042620,0.025945,-0.043594,0.066257,59.320984,-36.112261,60.676727,-36.112261,21.983711,-36.937583,60.676727,-36.937583,62.063454,-0.000000,0.000000,143.368149,-0.014033,0.084597,0.042624,-0.015932,0.073801,0.052321,0.001898,0.010796,-0.009697,0.014635,-0.240389,-0.756664,0.471620,0.923446,10.185217,32.059651,-19.982422,32.059651,100.913046,-62.897972,-19.982422,-62.897972,39.203602,-0.000000,0.000000,150.301865,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010951,0.082886,0.039213,0.012125,0.072718,0.048180,-0.001174,0.010168,-0.008967,0.013608,0.074315,-0.745898,0.517039,0.910613,0.995549,-9.992247,6.926393,-9.992247,100.291445,-69.519690,6.926393,-69.519690,48.189427,-0.000000,0.000000,149.476421,0.025140,0.074721,0.047152,0.029160,0.063694,0.053168,-0.004020,0.011026,-0.006016,0.013188,0.300804,-0.803763,0.291192,0.906262,13.046028,-34.859589,12.629127,-34.859589,93.146430,-33.745611,12.629127,-33.745611,12.225549,-0.000000,-0.000000,118.418007
34.2862,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.816544,-1.018563,-0.564505,-0.443320,0.116583,1.935884,-2.776505,1.701185,-2.968253,1.914408,-2.819457,1.811631,-2.420622,-0.002444,0.023981,0.023981,0.023981,-0.006022,-0.009501,0.011289,0.023981,0.023981,0.156621,0.047308,-0.021669,0.015295,1.417736,-0.576763,0.466533,0.384160,-0.003886,-0.000000,0.003886,0.005829,1.177017,1.273626,1.273626,1.034320,1.316882,1.316882,1.163960,1.293329,1.293329,1.101472,1.251614,1.251614,-0.029312,0.098651,-0.020131,-0.030929,0.095147,-0.016327,0.001617,0.003504,-0.003803,0.005418,-0.045470,0.027723,-0.046532,0.070720,59.268882,-36.135361,60.652331,-36.135361,22.031196,-36.978829,60.652331,-36.978829,62.068072,-0.000000,0.000000,143.368149,-0.014035,0.084597,0.042624,-0.015932,0.073801,0.052321,0.001897,0.010796,-0.009698,0.014636,-0.240360,-0.756641,0.471619,0.923419,10.183327,32.056652,-19.981090,32.056652,100.912888,-62.899566,-19.981090,-62.899566,39.205651,-0.000000,0.000000,150.301865,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010884,0.082740,0.038984,0.012125,0.072718,0.048180,-0.001241,0.010022,-0.009196,0.013658,0.073311,-0.728720,0.508061,0.891366,1.016016,-10.099290,7.041195,-10.099290,100.387838,-69.990106,7.041195,-69.990106,48.796896,-0.000000,0.000000,150.200751,0.025140,0.074720,0.047150,0.029160,0.063694,0.053168,-0.004020,0.011026,-0.006017,0.013189,0.300765,-0.803691,0.291184,0.906183,13.044910,-34.858027,12.629349,-34.858027,93.146070,-33.747586,12.629349,-33.747586,12.227027,0.000000,0.000000,118.418007
34.3226,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.841088,-1.018563,-0.564505,-0.443320,0.116583,1.940486,-2.778039,1.701185,-2.968253,1.912874,-2.819457,1.811631,-2.420622,0.240213,0.023981,0.023981,0.023981,-0.026863,0.049034,0.008205,0.023981,0.023981,0.127788,0.058783,-0.006120,0.010291,1.426853,-0.576763,0.466533,0.384160,-0.003886,-0.000000,0.003886,0.005829,1.179815,1.274330,1.274330,1.034320,1.316882,1.316882,1.163027,1.293329,1.293329,1.101472,1.251614,1.251614,-0.028598,0.098682,-0.020002,-0.030929,0.095147,-0.016327,0.002331,0.003534,-0.003674,0.005606,-0.090740,0.056676,-0.093575,0.142134,58.432521,-36.496572,60.257805,-36.496572,22.795522,-37.636633,60.257805,-37.636633,62.140107,-0.000000,0.000000,143.368149,-0.014030,0.084447,0.042515,-0.015932,0.073801,0.052321,0.001902,0.010646,-0.009807,0.014599,-0.236827,-0.742287,0.467132,0.908455,10.190446,31.939899,-20.100239,31.939899,100.109173,-63.000148,-20.100239,-63.000148,39.646903,-0.000000,0.000000,149.946521,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010895,0.082778,0.039020,0.012125,0.072718,0.048180,-0.001230,0.010060,-0.009160,0.013661,0.073457,-0.732622,0.509794,0.895557,1.010549,-10.078638,7.013203,-10.078638,100.518611,-69.945710,7.013203,-69.945710,48.671607,-0.000000,0.000000,150.200766,0.025140,0.074720,0.047150,0.029160,0.063694,0.053168,-0.004020,0.011026,-0.006017,0.013189,0.300765,-0.803691,0.291184,0.906183,13.044910,-34.858027,12.629349,-34.858027,93.146070,-33.747586,12.629349,-33.747586,12.227027,0.000000,0.000000,118.418007
34.3589,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.864098,-1.018563,-0.564505,-0.443320,0.115049,1.946622,-2.776505,1.701185,-2.968253,1.909806,-2.817923,1.831573,-2.420622,0.592987,0.023981,0.023981,0.023981,-0.007587,0.187076,0.015835,0.023981,0.023981,0.002236,0.046079,0.176184,0.019362,1.435400,-0.576763,0.466533,0.384160,-0.003835,-0.000000,0.003835,0.005752,1.183546,1.273626,1.273626,1.034320,1.316882,1.316882,1.161162,1.292625,1.292625,1.113596,1.251614,1.251614,-0.027929,0.098704,-0.019880,-0.030929,0.095147,-0.016327,0.003001,0.003557,-0.003552,0.005854,-0.132593,0.084696,-0.137739,0.209108,57.643941,-36.820772,59.880814,-36.820772,23.519719,-38.249602,59.880814,-38.249602,62.204490,-0.000000,0.000000,143.368149,-0.014013,0.084339,0.042357,-0.015932,0.073801,0.052321,0.001919,0.010538,-0.009964,0.014630,-0.233428,-0.729907,0.461781,0.894704,10.230817,31.990850,-20.239239,31.990850,100.032521,-63.286287,-20.239239,-63.286287,40.038521,-0.000000,0.000000,150.301859,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010918,0.082892,0.039084,0.012125,0.072718,0.048180,-0.001206,0.010174,-0.009096,0.013700,0.073669,-0.743573,0.513906,0.906878,0.993539,-10.028263,6.930848,-10.028263,101.220092,-69.956393,6.930848,-69.956393,48.349067,0.000000,0.000000,150.562697,0.024950,0.074400,0.046793,0.029160,0.063694,0.053168,-0.004210,0.010706,-0.006375,0.013152,0.295348,-0.772172,0.289774,0.876042,13.459676,-35.189613,13.205665,-35.189613,92.001385,-34.525514,13.205665,-34.525514,12.956448,-0.000000,0.000000,118.417509
34.3960,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.877903,-1.018563,-0.564505,-0.443320,0.118117,1.945088,-2.776505,1.701185,-2.968253,1.911340,-2.816389,1.853049,-2.420622,0.546551,0.023981,0.023981,0.023981,0.006526,0.082167,0.020091,0.023981,0.023981,-0.023881,0.037399,0.537624,0.015131,1.440529,-0.576763,0.466533,0.384160,-0.003937,-0.000000,0.003937,0.005906,1.182613,1.273626,1.273626,1.034320,1.316882,1.316882,1.162095,1.291921,1.291921,1.126654,1.251614,1.251614,-0.027527,0.098715,-0.019806,-0.030929,0.095147,-0.016327,0.003402,0.003568,-0.003479,0.006034,-0.157427,0.101911,-0.164263,0.249302,57.168815,-37.008544,59.651332,-37.008544,23.957683,-38.615615,59.651332,-38.615615,62.241652,-0.000000,0.000000,143.368149,-0.014014,0.084376,0.042395,-0.015932,0.073801,0.052321,0.001918,0.010575,-0.009926,0.014630,-0.234445,-0.733729,0.463203,0.898821,10.225862,32.003269,-20.203679,32.003269,100.158715,-63.230244,-20.203679,-63.230244,39.917284,-0.000000,0.000000,150.301860,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010906,0.082895,0.039042,0.012125,0.072718,0.048180,-0.001219,0.010176,-0.009138,0.013731,0.073489,-0.742809,0.512869,0.905650,0.993777,-10.044801,6.935387,-10.044801,101.529813,-70.100792,6.935387,-70.100792,48.400769,-0.000000,0.000000,150.924359,0.024748,0.074050,0.046414,0.029160,0.063694,0.053168,-0.004412,0.010356,-0.006754,0.013127,0.289284,-0.738834,0.287682,0.843992,13.911882,-35.531115,13.834831,-35.531115,90.746897,-35.334326,13.834831,-35.334326,13.758207,-0.000000,0.000000,118.416987
34.4322,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.882505,-1.018563,-0.564505,-0.443320,0.121184,1.945088,-2.776505,1.701185,-2.968253,1.911340,-2.816389,1.860719,-2.420622,0.342443,0.023981,0.023981,0.023981,0.068756,0.005998,0.017083,0.023981,0.023981,0.022362,0.038480,0.452770,0.011661,1.442238,-0.576763,0.466533,0.384160,-0.004039,-0.000000,0.004039,0.006059,1.182613,1.273626,1.273626,1.034320,1.316882,1.316882,1.162095,1.291921,1.291921,1.131317,1.251614,1.251614,-0.027393,0.098718,-0.019781,-0.030929,0.095147,-0.016327,0.003536,0.003571,-0.003454,0.006098,-0.165657,0.107716,-0.173108,0.262701,57.010122,-37.070005,59.574293,-37.070005,24.104233,-38.737320,59.574293,-38.737320,62.253794,0.000000,0.000000,143.368149,-0.014013,0.084376,0.042396,-0.015932,0.073801,0.052321,0.001919,0.010575,-0.009925,0.014630,-0.234474,-0.733750,0.463204,0.898847,10.227798,32.006321,-20.205064,32.006321,100.158861,-63.228642,-20.205064,-63.228642,39.915202,-0.000000,0.000000,150.301860,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010904,0.082895,0.039043,0.012125,0.072718,0.048180,-0.001221,0.010177,-0.009137,0.013731,0.073516,-0.742841,0.512889,0.905689,0.994398,-10.047934,6.937515,-10.047934,101.529724,-70.100376,6.937515,-70.100376,48.400237,-0.000000,0.000000,150.924359,0.024676,0.073924,0.046281,0.029160,0.063694,0.053168,-0.004483,0.010229,-0.006887,0.013121,0.287073,-0.727098,0.286795,0.832667,14.075245,-35.649749,14.061591,-35.649749,90.293610,-35.615167,14.061591,-35.615167,14.047950,-0.000000,0.000000,118.416804
34.4684,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.882505,-1.018563,-0.564505,-0.443320,0.118117,1.945088,-2.776505,1.701185,-2.968253,1.912874,-2.816389,1.860719,-2.420622,0.128304,0.023981,0.023981,0.023981,0.031261,-0.002061,0.018088,0.023981,0.023981,0.033344,0.028076,0.182098,0.005692,1.442238,-0.576763,0.466533,0.384160,-0.003937,-0.000000,0.003937,0.005906,1.182613,1.273626,1.273626,1.034320,1.316882,1.316882,1.163027,1.291921,1.291921,1.131317,1.251614,1.251614,-0.027393,0.098718,-0.019781,-0.030929,0.095147,-0.016327,0.003536,0.003571,-0.003454,0.006098,-0.165657,0.107716,-0.173108,0.262701,57.010122,-37.070005,59.574293,-37.070005,24.104233,-38.737320,59.574293,-38.737320,62.253794,0.000000,0.000000,143.368149,-0.014014,0.084376,0.042395,-0.015932,0.073801,0.052321,0.001918,0.010575,-0.009926,0.014630,-0.234445,-0.733728,0.463203,0.898821,10.225862,32.003269,-20.203679,32.003269,100.158715,-63.230244,-20.203679,-63.230244,39.917284,-0.000000,0.000000,150.301860,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010894,0.082857,0.039007,0.012125,0.072718,0.048180,-0.001231,0.010139,-0.009173,0.013728,0.073347,-0.738872,0.511142,0.901431,0.999224,-10.065787,6.963381,-10.065787,101.398777,-70.146360,6.963381,-70.146360,48.526342,-0.000000,0.000000,150.924343,0.024676,0.073923,0.046279,0.029160,0.063694,0.053168,-0.004483,0.010229,-0.006889,0.013122,0.287032,-0.727031,0.286787,0.832591,14.073768,-35.647820,14.061740,-35.647820,90.293314,-35.617356,14.061740,-35.617356,14.049723,0.000000,0.000000,118.416804
34.5051,press,3.225251e-02,0.010646,-2.063411,0.938301,2.266757,-0.006680,-1.247710,0.568236,1.371028,1,200.000000,200.000011,199.999999,0.003765,0.000000,0.003033,0.006193,0.071791,0.050957,60.000000,90.000000,90.000000,3.882505,-1.018563,-0.564505,-0.443320,0.116583,1.954292,-2.776505,1.701185,-2.968253,1.911340,-2.816389,1.859185,-2.420622,0.053445,0.023981,0.023981,0.023981,-0.033541,0.130642,0.009665,0.023981,0.023981,0.028924,0.025137,0.037772,0.009562,1.442238,-0.576763,0.466533,0.384160,-0.003886,-0.000000,0.003886,0.005829,1.188209,1.273626,1.273626,1.034320,1.316882,1.316882,1.162095,1.291921,1.291921,1.130384,1.251614,1.251614,-0.027393,0.098718,-0.019781,-0.030929,0.095147,-0.016327,0.003536,0.003571,-0.003454,0.006098,-0.165657,0.107716,-0.173108,0.262701,57.010122,-37.070005,59.574293,-37.070005,24.104233,-38.737320,59.574293,-38.737320,62.253794,0.000000,0.000000,143.368149,-0.013996,0.084154,0.042168,-0.015932,0.073801,0.052321,0.001936,0.010353,-0.010153,0.014629,-0.228492,-0.710990,0.454587,0.874280,10.266127,31.944676,-20.424548,31.944676,99.400912,-63.554212,-20.424548,-63.554212,40.634816,-0.000000,-0.000000,150.301855,0.000010,0.090821,0.046714,-0.000581,0.076950,0.050160,0.000592,0.013870,-0.003447,0.014304,-0.100930,-1.112061,0.652465,1.293282,0.738227,8.133903,-4.772302,8.133903,89.620673,-52.582008,-4.772302,-52.582008,30.850779,-0.000000,-0.000000,121.209678,0.010906,0.082895,0.039042,0.012125,0.072718,0.048180,-0.001219,0.010176,-0.009138,0.013731,0.073477,-0.742796,0.512861,0.905633,0.993467,-10.043235,6.934323,-10.043235,101.529857,-70.101000,6.934323,-70.101000,48.401035,-0.000000,0.000000,150.924359,0.024691,0.073949,0.046305,0.029160,0.063694,0.053168,-0.004469,0.010254,-0.006863,0.013123,0.287465,-0.729353,0.286968,0.834831,14.040624,-35.623717,14.016346,-35.623717,90.384106,-35.562120,14.016346,-35.562120,13.992110,-0.000000,0.000000,118.416840
