time_s,phase,C_O_m_per_N,f_des_x_N,f_des_y_N,f_des_z_N,f_des_mag_N,f_meas_gd_x_N,f_meas_gd_y_N,f_meas_gd_z_N,f_meas_gd_mag_N,converged,K_thumb_task_00_Npm,K_thumb_task_11_Npm,K_thumb_task_22_Npm,K_thumb_joint_0_Nmrad,K_thumb_joint_1_Nmrad,K_thumb_joint_2_Nmrad,K_thumb_joint_3_Nmrad,d_ref_thumb_x_m,d_ref_thumb_y_m,d_ref_thumb_z_m,theta_ref_thumb_0_deg,theta_ref_thumb_1_deg,theta_ref_thumb_2_deg,theta_ref_thumb_3_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
31.2589,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.299282,-1.428136,-0.570641,0.110447,1.343767,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.023981,0.023266,0.023981,-0.004523,-0.094371,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.735720,1.180278,0.494489,-0.003682,-0.000000,0.003682,0.005522,0.817010,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038241,0.088962,-0.017342,-0.022570,0.078371,-0.019430,-0.015671,0.010591,0.002088,0.019030,0.156184,-0.432972,0.411249,0.617239,17.143333,-47.524468,45.140144,-47.524468,131.746554,-125.136771,45.140144,-125.136771,118.858604,0.000000,0.000000,267.748491,-0.015704,0.104078,0.062343,-0.015654,0.100423,0.060135,-0.000051,0.003655,0.002208,0.004271,-0.050162,-0.295646,-0.032229,0.301598,2.871484,16.924162,1.844938,16.924162,99.748856,10.873828,1.844938,10.873828,1.185378,-0.000000,0.000000,103.805719,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001390,-0.067915,0.015242,0.069618,0.038780,1.894331,-0.425131,1.894331,92.533642,-20.766636,-0.425131,-20.766636,4.660502,-0.000000,0.000000,97.232924,0.023564,0.079373,0.045078,0.023702,0.078941,0.045255,-0.000139,0.000432,-0.000177,0.000487,0.003735,-0.015607,0.002306,0.016212,4.214505,-17.609813,2.602494,-17.609813,73.580531,-10.874215,2.602494,-10.874215,1.607063,-0.000000,0.000000,79.402099
31.2952,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.299282,-1.428136,-0.570641,0.115049,1.343767,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.023981,0.023779,0.023981,0.046717,-0.057104,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.735720,1.180278,0.494489,-0.003835,-0.000000,0.003835,0.005752,0.817010,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038241,0.088962,-0.017342,-0.022570,0.078371,-0.019430,-0.015671,0.010591,0.002088,0.019030,0.156184,-0.432972,0.411249,0.617239,17.143333,-47.524468,45.140144,-47.524468,131.746554,-125.136771,45.140144,-125.136771,118.858604,0.000000,0.000000,267.748491,-0.015706,0.104079,0.062343,-0.015654,0.100423,0.060135,-0.000052,0.003656,0.002208,0.004271,-0.050149,-0.295682,-0.032234,0.301632,2.869393,16.918171,1.844317,16.918171,99.750882,10.874237,1.844317,10.874237,1.185443,-0.000000,0.000000,103.805719,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001393,-0.067958,0.015252,0.069663,0.038859,1.896235,-0.425581,1.896235,92.533087,-20.767636,-0.425581,-20.767636,4.660978,-0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000174,0.000487,0.003759,-0.015707,0.002321,0.016317,4.213705,-17.608246,2.602187,-17.608246,73.581405,-10.874028,2.602187,-10.874028,1.606989,-0.000000,0.000000,79.402099
31.3316,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.299282,-1.428136,-0.570641,0.115049,1.342233,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.023981,0.019367,0.023981,0.098078,-0.027364,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.735720,1.180278,0.494489,-0.003835,-0.000000,0.003835,0.005752,0.816078,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038241,0.088962,-0.017342,-0.022570,0.078371,-0.019430,-0.015671,0.010591,0.002088,0.019030,0.156184,-0.432972,0.411249,0.617239,17.143333,-47.524468,45.140144,-47.524468,131.746554,-125.136771,45.140144,-125.136771,118.858604,0.000000,0.000000,267.748491,-0.015714,0.104097,0.062399,-0.015654,0.100423,0.060135,-0.000060,0.003674,0.002264,0.004316,-0.050820,-0.299918,-0.032976,0.305975,2.863622,16.899917,1.858162,16.899917,99.736361,10.966110,1.858162,10.966110,1.205734,-0.000000,-0.000000,103.805717,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001393,-0.067958,0.015252,0.069663,0.038859,1.896235,-0.425581,1.896235,92.533087,-20.767636,-0.425581,-20.767636,4.660978,-0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000174,0.000487,0.003759,-0.015707,0.002321,0.016317,4.213705,-17.608246,2.602187,-17.608246,73.581405,-10.874028,2.602187,-10.874028,1.606989,-0.000000,0.000000,79.402099
31.3682,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.299282,-1.428136,-0.570641,0.111981,1.340699,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.014160,0.013170,0.023981,-0.015503,-0.025770,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.735720,1.180278,0.494489,-0.003733,-0.000000,0.003733,0.005599,0.815145,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038241,0.088962,-0.017342,-0.022570,0.078371,-0.019430,-0.015671,0.010591,0.002088,0.019030,0.156184,-0.432972,0.411249,0.617239,17.143333,-47.524468,45.140144,-47.524468,131.746554,-125.136771,45.140144,-125.136771,118.858604,0.000000,0.000000,267.748491,-0.015721,0.104115,0.062454,-0.015654,0.100423,0.060135,-0.000067,0.003692,0.002320,0.004361,-0.051498,-0.304128,-0.033724,0.310295,2.859250,16.885655,1.872398,16.885655,99.720313,11.057680,1.872398,11.057680,1.226152,-0.000000,0.000000,103.805715,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001391,-0.067929,0.015245,0.069633,0.038806,1.894966,-0.425281,1.894966,92.533457,-20.766969,-0.425281,-20.766969,4.660660,-0.000000,0.000000,97.232924,0.023564,0.079374,0.045079,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000176,0.000487,0.003743,-0.015640,0.002311,0.016247,4.214238,-17.609290,2.602392,-17.609290,73.580822,-10.874153,2.602392,-10.874153,1.607038,-0.000000,0.000000,79.402099
31.4044,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.299282,-1.428136,-0.570641,0.111981,1.342233,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.015236,0.020928,0.023981,-0.026566,0.012458,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.735720,1.180278,0.494489,-0.003733,-0.000000,0.003733,0.005599,0.816078,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038241,0.088962,-0.017342,-0.022570,0.078371,-0.019430,-0.015671,0.010591,0.002088,0.019030,0.156184,-0.432972,0.411249,0.617239,17.143333,-47.524468,45.140144,-47.524468,131.746554,-125.136771,45.140144,-125.136771,118.858604,0.000000,0.000000,267.748491,-0.015713,0.104097,0.062399,-0.015654,0.100423,0.060135,-0.000059,0.003674,0.002264,0.004316,-0.050828,-0.299893,-0.032973,0.305952,2.865017,16.903919,1.858581,16.903919,99.735009,10.965838,1.858581,10.965838,1.205691,-0.000000,0.000000,103.805717,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001391,-0.067929,0.015245,0.069633,0.038806,1.894966,-0.425281,1.894966,92.533457,-20.766969,-0.425281,-20.766969,4.660660,-0.000000,0.000000,97.232924,0.023564,0.079374,0.045079,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000176,0.000487,0.003743,-0.015640,0.002311,0.016247,4.214238,-17.609290,2.602392,-17.609290,73.580822,-10.874153,2.602392,-10.874153,1.607038,-0.000000,0.000000,79.402099
31.4407,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.291612,-1.428136,-0.570641,0.110447,1.351437,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.092515,0.023118,0.023981,-0.023122,0.116254,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.731377,1.180278,0.494489,-0.003682,-0.000000,0.003682,0.005522,0.821674,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038320,0.089073,-0.017122,-0.022570,0.078371,-0.019430,-0.015750,0.010703,0.002308,0.019182,0.151811,-0.419692,0.395334,0.596219,17.371323,-48.024231,45.237010,-48.024231,132.766329,-125.060863,45.237010,-125.060863,117.802606,0.000000,0.000000,267.940257,-0.015664,0.103986,0.062064,-0.015654,0.100423,0.060135,-0.000010,0.003563,0.001929,0.004051,-0.046786,-0.274471,-0.028635,0.279898,2.900383,17.015081,1.775166,17.015081,99.818862,10.414000,1.775166,10.414000,1.086482,-0.000000,0.000000,103.805727,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001390,-0.067915,0.015242,0.069618,0.038780,1.894331,-0.425131,1.894331,92.533642,-20.766636,-0.425131,-20.766636,4.660502,-0.000000,0.000000,97.232924,0.023564,0.079373,0.045078,0.023702,0.078941,0.045255,-0.000139,0.000432,-0.000177,0.000487,0.003735,-0.015606,0.002306,0.016212,4.214505,-17.609813,2.602494,-17.609813,73.580531,-10.874215,2.602494,-10.874215,1.607063,-0.000000,-0.000000,79.402099
31.4770,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.293146,-1.428136,-0.570641,0.110447,1.352971,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.103655,0.023737,0.023981,-0.007283,0.186892,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.732246,1.180278,0.494489,-0.003682,-0.000000,0.003682,0.005522,0.822606,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038304,0.089051,-0.017166,-0.022570,0.078371,-0.019430,-0.015734,0.010680,0.002264,0.019151,0.152689,-0.422351,0.398501,0.600415,17.325655,-47.924218,45.218001,-47.924218,132.562412,-125.076789,45.218001,-125.076789,118.013869,-0.000000,0.000000,267.901937,-0.015656,0.103967,0.062008,-0.015654,0.100423,0.060135,-0.000002,0.003544,0.001873,0.004009,-0.046107,-0.270236,-0.027940,0.275561,2.906174,17.033206,1.761111,17.033206,99.832340,10.321945,1.761111,10.321945,1.067215,0.000000,0.000000,103.805729,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001390,-0.067915,0.015242,0.069618,0.038780,1.894331,-0.425131,1.894331,92.533642,-20.766636,-0.425131,-20.766636,4.660502,-0.000000,0.000000,97.232924,0.023564,0.079373,0.045078,0.023702,0.078941,0.045255,-0.000139,0.000432,-0.000177,0.000487,0.003735,-0.015606,0.002306,0.016212,4.214505,-17.609813,2.602494,-17.609813,73.580531,-10.874215,2.602494,-10.874215,1.607063,-0.000000,0.000000,79.402099
31.5134,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.293146,-1.428136,-0.569107,0.113515,1.348369,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.018212,0.011401,0.032228,0.019825,0.008031,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.732246,1.180278,0.493160,-0.003784,-0.000000,0.003784,0.005676,0.819808,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038301,0.089052,-0.017161,-0.022570,0.078371,-0.019430,-0.015731,0.010681,0.002269,0.019149,0.152890,-0.420958,0.397950,0.599121,17.420810,-47.965414,45.343731,-47.965414,132.065100,-124.846714,45.343731,-124.846714,118.022869,-0.000000,0.000000,267.508778,-0.015681,0.104023,0.062175,-0.015654,0.100423,0.060135,-0.000027,0.003600,0.002041,0.004138,-0.048133,-0.282965,-0.030052,0.288598,2.887424,16.974802,1.802777,16.974802,99.792728,10.598297,1.802777,10.598297,1.125572,-0.000000,0.000000,103.805724,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001392,-0.067944,0.015249,0.069648,0.038833,1.895600,-0.425431,1.895600,92.533272,-20.767303,-0.425431,-20.767303,4.660819,0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000175,0.000487,0.003751,-0.015674,0.002316,0.016282,4.213971,-17.608768,2.602289,-17.608768,73.581114,-10.874090,2.602289,-10.874090,1.607013,-0.000000,0.000000,79.402099
31.5498,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.293146,-1.428136,-0.567573,0.116583,1.346835,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.005144,0.017910,0.041945,0.100381,-0.076817,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.732246,1.180278,0.491831,-0.003886,-0.000000,0.003886,0.005829,0.818876,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038297,0.089052,-0.017157,-0.022570,0.078371,-0.019430,-0.015727,0.010681,0.002274,0.019147,0.153090,-0.419570,0.397398,0.597830,17.516019,-48.005843,45.469058,-48.005843,131.568758,-124.616239,45.469058,-124.616239,118.031114,-0.000000,0.000000,267.115891,-0.015690,0.104042,0.062231,-0.015654,0.100423,0.060135,-0.000036,0.003619,0.002097,0.004183,-0.048799,-0.287224,-0.030774,0.292961,2.880252,16.952633,1.816322,16.952633,99.780075,10.690537,1.816322,10.690537,1.145395,-0.000000,0.000000,103.805722,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048144,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000687,0.001976,-0.001393,-0.067973,0.015256,0.069678,0.038885,1.896870,-0.425731,1.896870,92.532902,-20.767969,-0.425731,-20.767969,4.661137,-0.000000,-0.000000,97.232924,0.023563,0.079374,0.045081,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000173,0.000487,0.003767,-0.015741,0.002326,0.016352,4.213438,-17.607724,2.602084,-17.607724,73.581697,-10.873965,2.602084,-10.873965,1.606964,-0.000000,0.000000,79.402099
31.5861,press,3.854211e-02,0.002073,-0.007657,0.006088,0.010000,0.005862,-0.022192,0.018494,0.029476,1,149.999997,150.000000,150.000000,0.099865,0.100695,-0.005958,0.000756,-0.022570,0.078371,-0.019430,70.000000,-60.000000,100.000000,100.000000,2.997398,-1.288544,-1.428136,-0.566039,0.113515,1.345301,-2.449767,1.076855,-2.716680,1.578466,-2.604699,1.919010,-2.144505,0.023981,0.059893,0.022266,0.062611,0.029065,-0.021083,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,0.023981,1.113447,-0.729640,1.180278,0.490502,-0.003784,-0.000000,0.003784,0.005676,0.817943,1.123746,1.123746,0.654728,1.205271,1.205271,0.959707,1.194816,1.194816,1.166758,1.108844,1.108844,-0.038340,0.089119,-0.017020,-0.022570,0.078371,-0.019430,-0.015770,0.010748,0.002411,0.019236,0.150618,-0.410247,0.387374,0.583992,17.749457,-48.345301,45.649850,-48.345301,131.681112,-124.339344,45.649850,-124.339344,117.406910,-0.000000,-0.000000,266.837478,-0.015697,0.104060,0.062287,-0.015654,0.100423,0.060135,-0.000044,0.003637,0.002152,0.004227,-0.049481,-0.291435,-0.031497,0.297279,2.875865,16.938399,1.830642,16.938399,99.764554,10.782197,1.830642,10.782197,1.165301,-0.000000,-0.000000,103.805720,0.001476,0.106115,0.069382,0.001335,0.103934,0.068369,0.000141,0.002180,0.001013,0.002408,-0.014972,-0.145010,-0.010677,0.146171,1.003430,9.718594,0.715566,9.718594,94.128256,6.930525,0.715566,6.930525,0.510284,-0.000000,0.000000,95.641970,0.013915,0.095708,0.048143,0.014027,0.093859,0.048831,-0.000112,0.001849,-0.000688,0.001976,-0.001392,-0.067944,0.015249,0.069648,0.038833,1.895600,-0.425431,1.895600,92.533272,-20.767303,-0.425431,-20.767303,4.660819,-0.000000,0.000000,97.232924,0.023563,0.079374,0.045080,0.023702,0.078941,0.045255,-0.000139,0.000433,-0.000175,0.000487,0.003751,-0.015674,0.002316,0.016282,4.213971,-17.608768,2.602289,-17.608768,73.581114,-10.874090,2.602289,-10.874090,1.607013,0.000000,0.000000,79.402099
