Time_s,Ref_MCP_deg,Ref_PIP_deg,MCP_deg,PIP_deg
5.1590,30.0000,30.0000,28.8506,29.8374
5.1601,30.0000,30.0000,28.8506,29.7834
5.1615,30.0000,30.0000,28.9290,29.6752
5.1625,30.0000,30.0000,28.9290,29.6212
5.1635,30.0000,30.0000,28.9682,29.5671
5.1647,30.0000,30.0000,28.9682,29.5131
5.1657,30.0000,30.0000,29.0074,29.4590
5.1669,30.0000,30.0000,29.0074,29.4050
5.1679,30.0000,30.0000,29.0466,29.4050
5.1690,30.0000,30.0000,29.0858,29.2969
5.1701,30.0000,30.0000,29.0858,29.2969
5.1715,30.0000,30.0000,29.1250,29.1888
5.1725,30.0000,30.0000,29.1642,29.1347
5.1735,30.0000,30.0000,29.1642,29.0807
5.1746,30.0000,30.0000,29.2034,29.0807
5.1757,30.0000,30.0000,29.2426,29.0266
5.1769,30.0000,30.0000,29.2426,28.9726
5.1779,30.0000,30.0000,29.2818,28.9185
5.1790,30.0000,30.0000,29.2818,28.8644
5.1801,30.0000,30.0000,29.2818,28.8104
5.1815,30.0000,30.0000,29.3210,28.7563
5.1825,30.0000,30.0000,29.3210,28.7023
5.1835,30.0000,30.0000,29.3602,28.6482
5.1847,30.0000,30.0000,29.3602,28.5942
5.1857,30.0000,30.0000,29.3994,28.5401
5.1869,30.0000,30.0000,29.3994,28.5401
5.1879,30.0000,30.0000,29.4386,28.4861
5.1890,30.0000,30.0000,29.4386,28.4320
5.1901,30.0000,30.0000,29.4778,28.3780
5.1915,30.0000,30.0000,29.4778,28.2699
5.1925,30.0000,30.0000,29.5170,28.2699
5.1935,30.0000,30.0000,29.5170,28.2158
5.1947,30.0000,30.0000,29.5170,28.1618
5.1957,30.0000,30.0000,29.5562,28.1618
5.1969,30.0000,30.0000,29.5562,28.1077
5.1979,30.0000,30.0000,29.5954,28.1077
5.1990,30.0000,30.0000,29.5954,28.0536
5.2001,30.0000,30.0000,29.5954,28.0536
5.2015,30.0000,30.0000,29.6346,27.9455
5.2025,30.0000,30.0000,29.6346,27.9455
5.2035,30.0000,30.0000,29.6738,27.9455
5.2047,30.0000,30.0000,29.6738,27.8915
5.2057,30.0000,30.0000,29.6738,27.8915
5.2069,30.0000,30.0000,29.7130,27.8374
5.2079,30.0000,30.0000,29.7130,27.8374
5.2090,30.0000,30.0000,29.7130,27.8374
5.2101,30.0000,30.0000,29.7130,27.8374
5.2115,30.0000,30.0000,29.7522,27.7834
5.2125,30.0000,30.0000,29.7522,27.7834
5.2135,30.0000,30.0000,29.7522,27.7834
5.2147,30.0000,30.0000,29.7522,27.7293
5.2157,30.0000,30.0000,29.7914,27.7293
5.2169,30.0000,30.0000,29.7914,27.7293
5.2179,30.0000,30.0000,29.7914,27.7293
5.2190,30.0000,30.0000,29.7914,27.7293
5.2201,30.0000,30.0000,29.8306,27.7293
5.2215,30.0000,30.0000,29.8306,27.7834
5.2225,30.0000,30.0000,29.8306,27.7834
5.2235,30.0000,30.0000,29.8306,27.7834
5.2245,30.0000,30.0000,29.8306,27.7834
5.2257,30.0000,30.0000,29.8306,27.7834
5.2268,30.0000,30.0000,29.8698,27.8374
5.2279,30.0000,30.0000,29.8698,27.8374
5.2290,30.0000,30.0000,29.8698,27.8374
5.2301,30.0000,30.0000,29.8698,27.8374
5.2315,30.0000,30.0000,29.8698,27.8915
5.2325,30.0000,30.0000,29.8698,27.8915
5.2335,30.0000,30.0000,29.8698,27.9455
5.2347,30.0000,30.0000,29.8698,27.9455
5.2357,30.0000,30.0000,29.8698,27.9455
5.2374,30.0000,30.0000,29.8698,27.9996
5.2379,30.0000,30.0000,29.8698,27.9996
5.2390,30.0000,30.0000,29.8698,27.9996
5.2401,30.0000,30.0000,29.9090,28.0536
5.2413,30.0000,30.0000,29.8698,28.1077
5.2423,30.0000,30.0000,29.8698,28.1618
5.2434,30.0000,30.0000,29.8698,28.1618
5.2445,30.0000,30.0000,29.9090,28.1618
5.2457,30.0000,30.0000,29.9090,28.2158
5.2468,30.0000,30.0000,29.9090,28.2158
5.2479,30.0000,30.0000,29.8698,28.2699
5.2490,30.0000,30.0000,29.8698,28.2699
5.2501,30.0000,30.0000,29.8698,28.3239
5.2515,30.0000,30.0000,29.8698,28.3780
5.2525,30.0000,30.0000,29.8698,28.3780
5.2536,30.0000,30.0000,29.8698,28.4320
5.2546,30.0000,30.0000,29.8698,28.4320
5.2557,30.0000,30.0000,29.8698,28.4861
5.2568,30.0000,30.0000,29.8698,28.5401
5.2579,30.0000,30.0000,29.8698,28.5401
5.2590,30.0000,30.0000,29.8698,28.5401
5.2601,30.0000,30.0000,29.8698,28.5942
5.2615,30.0000,30.0000,29.8698,28.6482
5.2625,30.0000,30.0000,29.8698,28.7023
5.2635,30.0000,30.0000,29.8698,28.7023
5.2647,30.0000,30.0000,29.8698,28.7563
5.2657,30.0000,30.0000,29.8698,28.8104
5.2668,30.0000,30.0000,29.8698,28.8104
5.2679,30.0000,30.0000,29.8698,28.8104
5.2690,30.0000,30.0000,29.8698,28.8644
5.2701,30.0000,30.0000,29.8698,28.8644
5.2712,30.0000,30.0000,29.8698,28.9185
