time_s,pose_id,converged,thumb_CMC1_act_rad,thumb_CMC2_act_rad,thumb_MCP_act_rad,thumb_IP_act_rad,spread_index_act_rad,spread_middle_act_rad,spread_ring_act_rad,spread_pinky_act_rad,index_MCP_act_rad,index_PIP_act_rad,index_DIP_act_rad,middle_MCP_act_rad,middle_PIP_act_rad,middle_DIP_act_rad,ring_MCP_act_rad,ring_PIP_act_rad,ring_DIP_act_rad,pinky_MCP_act_rad,pinky_PIP_act_rad,pinky_DIP_act_rad,thumb_CMC1_ref_rad,thumb_CMC2_ref_rad,thumb_MCP_ref_rad,thumb_IP_ref_rad,spread_index_ref_rad,spread_middle_ref_rad,spread_ring_ref_rad,spread_pinky_ref_rad,index_MCP_ref_rad,index_PIP_ref_rad,index_DIP_ref_rad,middle_MCP_ref_rad,middle_PIP_ref_rad,middle_DIP_ref_rad,ring_MCP_ref_rad,ring_PIP_ref_rad,ring_DIP_ref_rad,pinky_MCP_ref_rad,pinky_PIP_ref_rad,pinky_DIP_ref_rad
13.4031,1,1,1.057603,-0.010423,0.799952,0.636722,-0.016158,-0.000000,0.016158,0.024237,0.865509,1.097711,1.097711,0.971832,1.066437,1.066437,0.902815,1.125154,1.125154,0.951314,1.107258,1.107258,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.4364,1,1,1.055894,-0.019110,0.799952,0.636722,-0.016516,-0.000000,0.016516,0.024774,0.882297,1.096304,1.096304,0.971832,1.078006,1.078006,0.884162,1.115303,1.115303,0.955044,1.127087,1.127087,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.4704,1,1,1.057034,-0.026927,0.799952,0.636722,-0.016618,-0.000000,0.016618,0.024927,0.891623,1.094896,1.094896,0.971832,1.084812,1.084812,0.872037,1.106155,1.106155,0.962505,1.142951,1.142951,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.5030,1,1,1.057603,-0.033008,0.799952,0.636722,-0.016567,-0.000000,0.016567,0.024850,0.894421,1.093489,1.093489,0.971832,1.086853,1.086853,0.870172,1.099118,1.099118,0.964371,1.147710,1.147710,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.5363,1,1,1.058173,-0.035613,0.808826,0.639380,-0.016516,-0.000000,0.016516,0.024774,0.893489,1.093489,1.093489,0.959707,1.086853,1.086853,0.871105,1.093489,1.093489,0.964371,1.146916,1.146916,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.5697,1,1,1.057034,-0.038219,0.840520,0.664636,-0.016772,-0.000000,0.016772,0.025157,0.893489,1.093489,1.093489,0.938256,1.086173,1.086173,0.872970,1.089267,1.089267,0.964371,1.144537,1.144537,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.6030,1,1,1.058743,-0.038219,0.854465,0.685905,-0.017283,-0.000000,0.017283,0.025924,0.893489,1.093489,1.093489,0.931728,1.089576,1.089576,0.885095,1.086452,1.086452,0.965303,1.139778,1.139778,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.6364,1,1,1.061022,-0.038219,0.849394,0.685905,-0.016874,-0.000000,0.016874,0.025311,0.906546,1.097007,1.097007,0.931728,1.114076,1.114076,0.902815,1.085045,1.085045,0.964371,1.131053,1.131053,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.6697,1,1,1.060453,-0.037351,0.841788,0.677929,-0.016414,-0.000000,0.016414,0.024620,0.925199,1.112488,1.112488,0.931728,1.136534,1.136534,0.915872,1.085045,1.085045,0.946650,1.123915,1.123915,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.7037,1,1,1.059313,-0.016504,0.839252,0.668624,-0.016107,-0.000000,0.016107,0.024160,0.935458,1.119525,1.119525,0.931728,1.149465,1.149465,0.922401,1.085045,1.085045,0.927997,1.118362,1.118362,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.7369,1,1,1.060453,0.007818,0.837985,0.661978,-0.016056,-0.000000,0.016056,0.024083,0.937324,1.118117,1.118117,0.931728,1.152187,1.152187,0.924266,1.085045,1.085045,0.913074,1.114397,1.114397,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.7702,1,1,1.061592,0.017372,0.836717,0.655331,-0.016158,-0.000000,0.016158,0.024237,0.936391,1.115303,1.115303,0.947583,1.150145,1.150145,0.923334,1.090674,1.090674,0.903748,1.111224,1.111224,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.8032,1,1,1.061022,0.016504,0.834181,0.647356,-0.016209,-0.000000,0.016209,0.024314,0.935458,1.113895,1.113895,0.969034,1.148104,1.148104,0.923334,1.113192,1.113192,0.898152,1.109638,1.109638,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.8364,1,1,1.059883,0.014767,0.830378,0.640709,-0.016772,-0.000000,0.016772,0.025157,0.937324,1.113895,1.113895,0.973697,1.141979,1.141979,0.925199,1.130079,1.130079,0.896287,1.109638,1.109638,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.8704,1,1,1.063872,0.012161,0.827843,0.636722,-0.016874,-0.000000,0.016874,0.025311,0.957842,1.113895,1.113895,0.973697,1.135173,1.135173,0.942920,1.137820,1.137820,0.896287,1.109638,1.109638,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.9030,1,1,1.071279,0.000000,0.825307,0.631405,-0.016669,-0.000000,0.016669,0.025004,0.974630,1.113895,1.113895,0.973697,1.128367,1.128367,0.957842,1.137820,1.137820,0.896287,1.109638,1.109638,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.9364,1,1,1.072419,-0.011292,0.822772,0.627417,-0.016516,-0.000000,0.016516,0.024774,0.982091,1.113895,1.113895,0.973697,1.123603,1.123603,0.966236,1.136412,1.136412,0.899085,1.111224,1.111224,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
13.9697,1,1,1.071279,-0.021715,0.820236,0.626087,-0.016567,-0.000000,0.016567,0.024850,0.982091,1.115303,1.115303,0.973697,1.119520,1.119520,0.966236,1.135005,1.135005,0.923334,1.123121,1.123121,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.0030,1,1,1.069570,-0.030402,0.817701,0.626087,-0.016516,-0.000000,0.016516,0.024774,0.981159,1.123746,1.123746,0.973697,1.117478,1.117478,0.965303,1.138523,1.138523,0.954112,1.138985,1.138985,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.0365,1,1,1.070709,-0.035613,0.816433,0.626087,-0.016925,-0.000000,0.016925,0.025387,0.980226,1.128672,1.128672,0.970899,1.116798,1.116798,0.965303,1.135005,1.135005,0.979293,1.144537,1.144537,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.0697,1,1,1.071279,-0.040825,0.813897,0.630075,-0.017232,-0.000000,0.017232,0.025848,0.969967,1.125857,1.125857,0.957842,1.116798,1.116798,0.962505,1.129376,1.129376,1.000745,1.143744,1.143744,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.1030,1,1,1.071849,-0.042562,0.812629,0.654002,-0.016669,-0.000000,0.016669,0.025004,0.941054,1.122339,1.122339,0.952246,1.116117,1.116117,0.950381,1.126561,1.126561,1.013802,1.141364,1.141364,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.1363,1,1,1.071279,-0.042562,0.812629,0.679258,-0.016311,-0.000000,0.016311,0.024467,0.913074,1.120228,1.120228,0.952246,1.116117,1.116117,0.941987,1.124450,1.124450,1.022196,1.135812,1.135812,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.1697,1,1,1.071279,-0.042562,0.811362,0.683246,-0.016107,-0.000000,0.016107,0.024160,0.889758,1.118117,1.118117,0.952246,1.116798,1.116798,0.937324,1.122339,1.122339,1.024994,1.126294,1.126294,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.2030,1,1,1.080397,-0.041694,0.812629,0.676600,-0.016107,-0.000000,0.016107,0.024160,0.868307,1.115303,1.115303,0.952246,1.126326,1.126326,0.935458,1.121635,1.121635,1.025926,1.117569,1.117569,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.2364,1,1,1.088944,-0.020847,0.825307,0.668624,-0.016158,-0.000000,0.016158,0.024237,0.850586,1.111784,1.111784,0.954112,1.139937,1.139937,0.934526,1.121635,1.121635,1.024994,1.110431,1.110431,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.2701,1,1,1.089514,0.000869,0.858269,0.664636,-0.016260,-0.000000,0.016260,0.024390,0.842192,1.108266,1.108266,0.974630,1.144701,1.144701,0.934526,1.121635,1.121635,1.025926,1.105672,1.105672,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.3038,1,1,1.087804,0.009555,0.863340,0.660649,-0.017129,-0.000000,0.017129,0.025694,0.842192,1.105451,1.105451,0.987687,1.144020,1.144020,0.934526,1.121635,1.121635,1.024061,1.102499,1.102499,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.3364,1,1,1.085525,0.008686,0.855733,0.655331,-0.017078,-0.000000,0.017078,0.025617,0.848721,1.103340,1.103340,0.987687,1.142659,1.142659,0.950381,1.123043,1.123043,1.000745,1.100913,1.100913,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.3701,1,1,1.086095,0.006949,0.844323,0.651344,-0.016567,-0.000000,0.016567,0.024850,0.859913,1.100526,1.100526,0.987687,1.139937,1.139937,0.989553,1.134301,1.134301,0.961573,1.100120,1.100120,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.4030,1,1,1.084955,0.005212,0.836717,0.647356,-0.016311,-0.000000,0.016311,0.024467,0.875768,1.097711,1.097711,0.987687,1.131090,1.131090,1.016600,1.144856,1.144856,0.930795,1.100120,1.100120,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.4363,1,1,1.085525,-0.006949,0.829110,0.643368,-0.016209,-0.000000,0.016209,0.024314,0.887893,1.096304,1.096304,0.987687,1.123603,1.123603,1.034320,1.146264,1.146264,0.906546,1.100120,1.100120,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.4697,1,1,1.088944,-0.018241,0.821504,0.640709,-0.016209,-0.000000,0.016209,0.024314,0.891623,1.095600,1.095600,0.985822,1.117478,1.117478,1.041782,1.144856,1.144856,0.887893,1.103292,1.103292,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.5030,1,1,1.098631,-0.028664,0.812629,0.638051,-0.016209,-0.000000,0.016209,0.024314,0.891623,1.094896,1.094896,0.966236,1.112715,1.112715,1.041782,1.142042,1.142042,0.873903,1.123915,1.123915,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.5364,1,1,1.099201,-0.034745,0.806291,0.638051,-0.016465,-0.000000,0.016465,0.024697,0.891623,1.094193,1.094193,0.947583,1.109312,1.109312,1.041782,1.135005,1.135005,0.864576,1.143744,1.143744,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.5697,1,1,1.097491,-0.040825,0.799952,0.638051,-0.017385,-0.000000,0.017385,0.026078,0.891623,1.094193,1.094193,0.942920,1.107951,1.107951,1.041782,1.127968,1.127968,0.863643,1.151675,1.151675,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.6030,1,1,1.095782,-0.044300,0.798684,0.638051,-0.017027,-0.000000,0.017027,0.025541,0.891623,1.094193,1.094193,0.942920,1.107951,1.107951,1.038984,1.121635,1.121635,0.865509,1.150089,1.150089,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.6369,1,1,1.095782,-0.045168,0.798684,0.646027,-0.016465,-0.000000,0.016465,0.024697,0.896287,1.099822,1.099822,0.942920,1.107270,1.107270,1.010071,1.116006,1.116006,0.869239,1.147710,1.147710,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.6697,1,1,1.095212,-0.045168,0.798684,0.677929,-0.016056,-0.000000,0.016056,0.024083,0.903748,1.116006,1.116006,0.942920,1.107270,1.107270,0.972765,1.112488,1.112488,0.886960,1.142951,1.142951,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.7038,1,1,1.096352,-0.045168,0.799952,0.691222,-0.015953,-0.000000,0.015953,0.023930,0.904681,1.122339,1.122339,0.942920,1.109992,1.109992,0.941054,1.109673,1.109673,0.906546,1.135019,1.135019,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.7369,1,1,1.100910,-0.039956,0.815165,0.685905,-0.016107,-0.000000,0.016107,0.024160,0.904681,1.120932,1.120932,0.958775,1.124284,1.124284,0.915872,1.107562,1.107562,0.920536,1.128674,1.128674,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.7701,1,1,1.104899,-0.010423,0.853198,0.675271,-0.016158,-0.000000,0.016158,0.024237,0.903748,1.118117,1.118117,0.979293,1.139937,1.139937,0.897219,1.106859,1.106859,0.932660,1.122328,1.122328,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.8030,1,1,1.103190,0.009555,0.862072,0.665966,-0.016465,-0.000000,0.016465,0.024697,0.909344,1.117414,1.117414,0.980226,1.146062,1.146062,0.888825,1.107562,1.107562,0.939189,1.118362,1.118362,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.8363,1,1,1.101480,0.015635,0.855733,0.655331,-0.016567,-0.000000,0.016567,0.024850,0.934526,1.117414,1.117414,0.980226,1.145381,1.145381,0.887893,1.106859,1.106859,0.941054,1.115190,1.115190,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.8697,1,1,1.101480,0.013898,0.845591,0.646027,-0.016567,-0.000000,0.016567,0.024850,0.951314,1.117414,1.117414,0.980226,1.144020,1.144020,0.887893,1.111784,1.111784,0.941054,1.114397,1.114397,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.9030,1,1,1.100910,0.012161,0.839252,0.636722,-0.016516,-0.000000,0.016516,0.024774,0.958775,1.117414,1.117414,0.980226,1.141298,1.141298,0.887893,1.130079,1.130079,0.941054,1.113603,1.113603,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.9365,1,1,1.101480,0.008686,0.832914,0.630075,-0.016618,-0.000000,0.016618,0.024927,0.958775,1.118117,1.118117,0.980226,1.132451,1.132451,0.894421,1.142042,1.142042,0.941054,1.113603,1.113603,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
14.9701,1,1,1.105469,-0.004343,0.826575,0.622100,-0.017436,-0.000000,0.017436,0.026154,0.957842,1.122339,1.122339,0.979293,1.124965,1.124965,0.927997,1.144856,1.144856,0.941054,1.113603,1.113603,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.0032,1,1,1.110028,-0.014767,0.820236,0.619441,-0.017078,-0.000000,0.017078,0.025617,0.956909,1.131487,1.131487,0.971832,1.119520,1.119520,0.959707,1.144153,1.144153,0.945718,1.114397,1.114397,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.0364,1,1,1.108318,-0.023453,0.815165,0.618112,-0.016516,-0.000000,0.016516,0.024774,0.959707,1.130783,1.130783,0.959707,1.115437,1.115437,0.982091,1.142042,1.142042,0.954112,1.120742,1.120742,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.0697,1,1,1.106609,-0.031270,0.808826,0.618112,-0.016056,-0.000000,0.016056,0.024083,0.983024,1.127265,1.127265,0.957842,1.112715,1.112715,0.999812,1.137116,1.137116,0.959707,1.142157,1.142157,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.1030,1,1,1.105469,-0.035613,0.806291,0.618112,-0.015953,-0.000000,0.015953,0.023930,1.000745,1.124450,1.124450,0.957842,1.111353,1.111353,1.006340,1.128672,1.128672,0.959707,1.153262,1.153262,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.1364,1,1,1.105469,-0.039088,0.803755,0.627417,-0.016107,-0.000000,0.016107,0.024160,1.008206,1.122339,1.122339,0.957842,1.111353,1.111353,1.006340,1.120932,1.120932,0.959707,1.153262,1.153262,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.1697,1,1,1.104899,-0.039956,0.803755,0.669953,-0.016158,-0.000000,0.016158,0.024237,1.007273,1.118821,1.118821,0.958775,1.111353,1.111353,1.005408,1.114599,1.114599,0.959707,1.150089,1.150089,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.2030,1,1,1.106039,-0.040825,0.803755,0.697868,-0.016465,-0.000000,0.016465,0.024697,1.006340,1.116006,1.116006,0.979293,1.111353,1.111353,1.005408,1.108970,1.108970,0.960640,1.146123,1.146123,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.2364,1,1,1.112307,-0.040825,0.805023,0.699197,-0.016567,-0.000000,0.016567,0.024850,1.005408,1.111784,1.111784,0.989553,1.112034,1.112034,1.003543,1.104748,1.104748,0.967169,1.138192,1.138192,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.2697,1,1,1.114586,-0.035613,0.818968,0.691222,-0.016516,-0.000000,0.016516,0.024774,0.997947,1.107562,1.107562,0.989553,1.118159,1.118159,0.979293,1.101933,1.101933,0.970899,1.131053,1.131053,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.3037,1,1,1.113447,-0.006949,0.851930,0.679258,-0.016516,-0.000000,0.016516,0.024774,0.964371,1.104044,1.104044,0.989553,1.132451,1.132451,0.947583,1.100526,1.100526,0.971832,1.125501,1.125501,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.3364,1,1,1.110598,0.013029,0.858269,0.669953,-0.016720,-0.000000,0.016720,0.025081,0.929862,1.101229,1.101229,0.989553,1.139937,1.139937,0.919603,1.099822,1.099822,0.971832,1.120742,1.120742,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.3696,1,1,1.110598,0.019110,0.849394,0.657990,-0.017385,-0.000000,0.017385,0.026078,0.898152,1.097007,1.097007,0.989553,1.139256,1.139256,0.897219,1.099822,1.099822,0.971832,1.116776,1.116776,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.4030,1,1,1.110028,0.016504,0.840520,0.647356,-0.016925,-0.000000,0.016925,0.025387,0.871105,1.094896,1.094896,0.989553,1.137895,1.137895,0.885095,1.099822,1.099822,0.971832,1.115190,1.115190,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.4363,1,1,1.109458,0.014767,0.835449,0.638051,-0.016414,-0.000000,0.016414,0.024620,0.848721,1.093489,1.093489,0.984889,1.135173,1.135173,0.881364,1.101229,1.101229,0.970899,1.113603,1.113603,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
15.4697,1,1,1.109458,0.008686,0.829110,0.630075,-0.016056,-0.000000,0.016056,0.024083,0.835664,1.092785,1.092785,0.969967,1.127006,1.127006,0.881364,1.113192,1.113192,0.955977,1.113603,1.113603,1.134464,0.000000,0.872665,0.698132,-0.034907,0.000000,0.034907,0.034907,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464,0.959931,1.134464,1.134464
