time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
4.2876,closed,150.0,2.026389,-1.797825,-0.903515,-1.044641,0.170272,2.574020,-3.025010,2.768835,-3.253573,2.621573,-3.202952,2.595495,-2.983593,0.080422,6.649728,-0.645608,0.335625,-0.094256,-3.215307,-0.000027,-0.002689,-0.000073,-2.815189,-2.640692,1.448968,-4.806094,0.028815,-0.240001,-0.028991,-0.028011,0.002146,0.075261,-0.197858,0.055119,-0.174008,0.070518,-0.176170,0.035018,-0.112516,-0.059109,0.067924,-0.044469,-0.014536,0.061510,0.033638,-0.002279,0.055545,0.029937,0.008050,0.055036,0.032971,0.024730,0.050689,0.043617,-0.024882,0.019003,0.007805,0.006755,0.020337,-0.028967,-0.000199,0.013703,-0.028904,-0.006490,0.016540,-0.027269,-0.009056,0.006932,-0.014425,-1.076748,1.056485,-2.581356,-0.926561,-1.141767,2.893548,-0.067180,-0.346797,2.476166,0.570835,-0.467707,2.530961,0.955523,-0.073983,1.370840,2.989807,3.245731,2.501236,2.636355,1.672632
4.3209,closed,150.0,2.026389,-1.566194,-0.967942,-1.035437,0.170272,2.471243,-3.025010,2.733554,-3.253573,2.529534,-3.316466,2.589360,-2.980525,0.041693,7.112646,-1.466087,0.330964,-0.030415,-3.315854,-0.000008,-0.358822,-0.000023,-2.930557,-3.403393,0.507150,-2.775350,0.031758,-0.297748,-0.013154,-0.030388,0.002039,0.083863,-0.201689,0.058746,-0.175135,0.074147,-0.163088,0.035754,-0.114043,-0.063532,0.073381,-0.037670,-0.014481,0.064479,0.034867,-0.002215,0.056637,0.030222,0.008839,0.055780,0.035735,0.024711,0.050830,0.043603,-0.029305,0.024460,0.014604,0.006810,0.023307,-0.027737,-0.000135,0.014794,-0.028619,-0.005700,0.017283,-0.024505,-0.009075,0.007073,-0.014439,-1.714101,1.891359,-3.161790,-0.949335,-1.355489,2.873562,-0.070034,-0.399385,2.466201,0.466888,-0.275213,2.048363,0.960124,-0.085853,1.376127,4.063533,3.316014,2.499312,2.118848,1.680159
4.3543,closed,150.0,2.026389,-1.445010,-1.020097,-1.033903,0.170272,2.416020,-3.032680,2.689068,-3.256641,2.463573,-3.385496,2.578622,-2.883884,0.029539,6.113139,-1.690042,0.233214,-0.009544,-2.715798,-0.029581,-1.013298,-0.023594,-2.657927,-2.998041,-0.034032,0.190076,0.032206,-0.325332,-0.003523,-0.030852,0.002053,0.087867,-0.202745,0.063274,-0.176181,0.076928,-0.155503,0.037429,-0.127829,-0.065316,0.076079,-0.033447,-0.014502,0.065885,0.035712,-0.002135,0.057956,0.030673,0.009356,0.056449,0.037515,0.023769,0.052097,0.042188,-0.031089,0.027158,0.018827,0.006789,0.024713,-0.026892,-0.000055,0.016113,-0.028168,-0.005183,0.017953,-0.022725,-0.010017,0.008340,-0.015854,-1.973932,2.388798,-3.216061,-0.951265,-1.436500,2.839602,-0.072906,-0.456251,2.440489,0.394144,-0.189751,1.720844,1.148269,-0.314603,1.620240,4.466074,3.321412,2.483841,1.775573,2.010640
4.3876,closed,150.0,2.034059,-1.500233,-1.046175,-1.033903,0.177942,2.420622,-3.064894,2.658389,-3.264311,2.446699,-3.393166,2.566350,-2.738156,0.085376,2.701204,-1.341481,0.098493,0.062225,-1.356315,-0.417793,-1.098212,-0.116799,-1.716776,-1.755504,-0.281258,2.661276,0.029704,-0.311560,0.001174,-0.031030,0.002145,0.085749,-0.197983,0.066051,-0.176148,0.077632,-0.155468,0.039937,-0.147208,-0.063801,0.075445,-0.034521,-0.014639,0.065105,0.036121,-0.002081,0.058769,0.031109,0.009439,0.056763,0.037793,0.022398,0.054271,0.040183,-0.029574,0.026524,0.017753,0.006652,0.023932,-0.026483,-0.000001,0.016926,-0.027732,-0.005100,0.018267,-0.022447,-0.011388,0.010514,-0.017859,-1.818324,2.364196,-3.222519,-0.909586,-1.281464,2.759604,-0.073429,-0.477909,2.399005,0.384892,-0.190848,1.679791,1.398673,-0.772410,1.919398,4.390939,3.175675,2.447247,1.733858,2.497397
4.4209,closed,150.0,2.043262,-1.704253,-1.046175,-1.033903,0.194816,2.462039,-3.084835,2.641515,-3.265845,2.474311,-3.359418,2.554078,-2.574020,0.224733,-1.807104,-0.645650,0.047364,0.337173,0.059517,-0.761093,-0.821062,-0.132281,-0.427762,-0.256077,-0.324347,4.110826,0.024933,-0.262161,0.000050,-0.031037,0.002263,0.081105,-0.193538,0.067538,-0.176506,0.076137,-0.160095,0.043169,-0.167611,-0.059470,0.071727,-0.039788,-0.014726,0.063559,0.035900,-0.002051,0.059254,0.031304,0.009187,0.056573,0.036959,0.020968,0.057141,0.038184,-0.025243,0.022807,0.012486,0.006565,0.022387,-0.026705,0.000030,0.017412,-0.027537,-0.005353,0.018076,-0.023281,-0.012819,0.013383,-0.019859,-1.346221,1.861985,-3.128989,-0.877055,-1.114788,2.715216,-0.074385,-0.497522,2.386681,0.421742,-0.236379,1.841812,1.580668,-1.397189,2.085182,3.881993,3.063393,2.439120,1.904209,2.966249
4.4545,closed,150.0,2.043262,-1.972699,-1.040039,-1.033903,0.191748,2.531068,-3.084835,2.641515,-3.265845,2.534136,-3.294991,2.538738,-2.443631,0.160224,-5.465608,-0.104198,0.030585,0.210478,1.165822,-0.342975,-0.367321,-0.038113,0.802385,0.979921,-0.376013,4.358830,0.018816,-0.194121,-0.006276,-0.030297,0.002378,0.075020,-0.191203,0.067366,-0.176543,0.073119,-0.167846,0.046506,-0.182728,-0.053447,0.066012,-0.045788,-0.014763,0.061618,0.035091,-0.002051,0.059254,0.031304,0.008711,0.055993,0.035312,0.019989,0.059857,0.036877,-0.019220,0.017091,0.006486,0.006528,0.020446,-0.027513,0.000030,0.017412,-0.027537,-0.005828,0.017497,-0.024928,-0.013797,0.016100,-0.021166,-0.733883,1.118602,-2.555504,-0.864329,-0.984387,2.730766,-0.074385,-0.497522,2.386681,0.487983,-0.325675,2.142398,1.617182,-1.917579,2.050310,2.884520,3.028723,2.439120,2.221274,3.239777
4.4876,closed,150.0,2.043262,-2.224272,-1.033903,-1.041573,0.184078,2.607767,-3.084835,2.641515,-3.265845,2.610835,-3.227496,2.528000,-2.416020,0.066735,-6.885579,0.097179,-0.037143,-0.039658,1.842729,-0.107629,-0.116105,-0.011960,1.702460,1.661433,-0.381234,3.003602,0.012130,-0.127759,-0.015756,-0.027695,0.002456,0.068381,-0.188596,0.067270,-0.176552,0.068863,-0.174975,0.047737,-0.185224,-0.047249,0.060128,-0.050237,-0.014829,0.059425,0.034286,-0.002051,0.059254,0.031304,0.008178,0.054948,0.033506,0.019840,0.060638,0.036707,-0.013022,0.011207,0.002037,0.006462,0.018252,-0.028318,0.000030,0.017412,-0.027537,-0.006361,0.016451,-0.026734,-0.013946,0.016881,-0.021336,-0.255977,0.486325,-1.520703,-0.849120,-0.841035,2.742551,-0.074385,-0.497522,2.386681,0.551999,-0.408947,2.434135,1.610484,-2.038728,2.019746,1.616965,2.991644,2.439120,2.529220,3.290812
4.5209,closed,150.0,2.043262,-2.431360,-1.033903,-1.072253,0.179476,2.672195,-3.084835,2.641515,-3.267379,2.686000,-3.161534,2.528000,-2.500389,0.037398,-6.962213,0.103837,-0.391531,-0.137640,2.066191,-0.033775,-0.036435,-0.006151,2.168290,1.927642,-0.206190,0.333518,0.005957,-0.071909,-0.025186,-0.021183,0.002493,0.062870,-0.186424,0.067188,-0.176348,0.064704,-0.181489,0.046058,-0.174440,-0.041819,0.055017,-0.052949,-0.014900,0.057556,0.033689,-0.002051,0.059230,0.031333,0.007662,0.053847,0.031778,0.020483,0.059032,0.037574,-0.007592,0.006096,-0.000675,0.006392,0.016384,-0.028915,0.000030,0.017387,-0.027509,-0.006877,0.015351,-0.028462,-0.013303,0.015274,-0.020468,-0.019771,0.073104,-0.284032,-0.835930,-0.721975,2.748041,-0.073981,-0.492816,2.380282,0.605977,-0.492477,2.682707,1.611039,-1.728469,2.076656,0.293954,2.961715,2.431888,2.794040,3.145720
4.5542,closed,150.0,2.041728,-2.480447,-1.033903,-1.089126,0.177942,2.705942,-3.084835,2.641515,-3.281185,2.741224,-3.110913,2.528000,-2.667593,0.011736,-4.969810,0.049877,-0.685677,-0.083818,1.697785,-0.010599,-0.011434,-0.131675,2.109751,1.864681,-0.064705,-2.562492,0.004562,-0.059166,-0.027843,-0.017948,0.002447,0.060147,-0.185309,0.066711,-0.174436,0.061788,-0.186267,0.043227,-0.153421,-0.040527,0.053742,-0.053495,-0.014942,0.056569,0.033405,-0.002054,0.059010,0.031592,0.007277,0.053029,0.030494,0.021883,0.056143,0.039551,-0.006300,0.004821,-0.001221,0.006350,0.015396,-0.029199,0.000026,0.017167,-0.027249,-0.007262,0.014533,-0.029745,-0.011904,0.012386,-0.018491,0.003952,-0.022360,0.088969,-0.828904,-0.660137,2.749364,-0.070398,-0.451278,2.322255,0.640429,-0.560760,2.844147,1.489445,-1.085820,2.004538,0.091821,2.946501,2.366744,2.968800,2.723164
4.5876,closed,150.0,2.049398,-2.357728,-1.033903,-1.082990,0.177942,2.704408,-3.089437,2.647651,-3.285787,2.765767,-3.097107,2.528000,-2.850136,0.053708,-0.866655,0.032107,-0.288646,-0.040360,0.811338,-0.028016,0.056467,-0.285397,1.534141,1.298375,-0.020305,-4.523597,0.007899,-0.093575,-0.021615,-0.020214,0.002324,0.060461,-0.184747,0.065936,-0.173548,0.060369,-0.186974,0.040828,-0.130015,-0.043695,0.056863,-0.052147,-0.014962,0.056537,0.033501,-0.002066,0.058753,0.031619,0.007146,0.052513,0.030096,0.023567,0.053484,0.042032,-0.009468,0.007943,0.000127,0.006329,0.015364,-0.029103,0.000014,0.016911,-0.027222,-0.007394,0.014016,-0.030144,-0.010219,0.009727,-0.016011,-0.063689,0.195870,-0.656302,-0.823868,-0.647180,2.736460,-0.068768,-0.429342,2.305201,0.649144,-0.561215,2.881357,1.203455,-0.467266,1.678951,0.687861,2.930156,2.345851,3.006421,2.117905
4.6209,closed,150.0,2.069340,-2.126097,-1.035437,-1.072253,0.177942,2.698272,-3.106311,2.649185,-3.285787,2.762699,-3.123185,2.534136,-2.991263,0.339936,3.607692,0.010212,0.101961,-0.012665,0.186746,-0.231426,0.124324,-0.112085,0.694029,0.299724,0.022990,-4.942042,0.013121,-0.156367,-0.011415,-0.023756,0.002189,0.060662,-0.182628,0.065762,-0.173566,0.060042,-0.183241,0.039092,-0.111941,-0.049299,0.062673,-0.048735,-0.015035,0.056436,0.033859,-0.002069,0.058707,0.031604,0.007273,0.052189,0.030609,0.024935,0.051701,0.044092,-0.015072,0.013752,0.003539,0.006256,0.015263,-0.028745,0.000012,0.016865,-0.027237,-0.007266,0.013693,-0.029631,-0.008851,0.007944,-0.013951,-0.367373,0.736340,-1.850596,-0.805174,-0.601164,2.687585,-0.068654,-0.427236,2.305812,0.634414,-0.480610,2.801983,0.924756,-0.118661,1.320263,2.025306,2.869289,2.346063,2.912829,1.616276
4.6542,closed,150.0,2.073942,-1.876059,-1.046175,-1.063049,0.182544,2.690602,-3.106311,2.649185,-3.285787,2.756563,-3.173806,2.563282,-3.026544,0.379603,6.103883,-0.095547,0.276448,0.030535,-0.075232,-0.242568,0.061179,-0.035173,0.135702,-0.702536,0.367932,-3.494098,0.018798,-0.221782,-0.002222,-0.026457,0.002153,0.061411,-0.182874,0.065787,-0.173597,0.059058,-0.176318,0.037006,-0.108021,-0.055097,0.068514,-0.043758,-0.015021,0.056658,0.033923,-0.002069,0.058707,0.031604,0.007520,0.051592,0.031619,0.025225,0.050836,0.044476,-0.020870,0.019593,0.008516,0.006270,0.015486,-0.028682,0.000012,0.016865,-0.027237,-0.007019,0.013095,-0.028621,-0.008562,0.007079,-0.013567,-0.869495,1.445945,-2.728341,-0.806981,-0.614699,2.687064,-0.068654,-0.427236,2.305812,0.602256,-0.334353,2.633834,0.860630,-0.029384,1.237352,3.207900,2.872175,2.346063,2.722423,1.507511
4.6876,closed,150.0,2.072408,-1.644427,-1.053845,-1.058447,0.199418,2.687534,-3.107845,2.649185,-3.285787,2.745826,-3.227496,2.586292,-2.951379,0.133017,6.810024,-0.272650,0.235560,0.277276,-0.149107,-0.078722,0.035654,-0.011038,-0.128478,-1.336323,0.767135,-0.658694,0.023723,-0.278791,0.002496,-0.027552,0.002209,0.061653,-0.182838,0.065796,-0.173607,0.058310,-0.169186,0.036090,-0.118840,-0.060077,0.073339,-0.038211,-0.015007,0.056721,0.033980,-0.002069,0.058707,0.031604,0.007787,0.051118,0.032730,0.024409,0.051192,0.043191,-0.025850,0.024419,0.014063,0.006284,0.015548,-0.028624,0.000012,0.016865,-0.027237,-0.006752,0.012621,-0.027510,-0.009377,0.007435,-0.014851,-1.390079,2.100270,-3.100669,-0.807018,-0.614868,2.681900,-0.068654,-0.427236,2.305812,0.563788,-0.201868,2.438417,1.019421,-0.147368,1.450386,3.994697,2.867391,2.346063,2.510873,1.778920
4.7209,closed,150.0,2.072408,-1.507903,-1.049243,-1.056913,0.197884,2.682932,-3.106311,2.649185,-3.287321,2.730486,-3.256641,2.589360,-2.801049,0.037798,6.049241,-0.083165,0.125783,0.273535,-0.097925,-0.022306,0.027644,-0.009963,-0.294490,-1.312779,0.537626,2.178481,0.026424,-0.310279,0.002004,-0.027619,0.002330,0.062072,-0.183218,0.065748,-0.173400,0.058726,-0.165732,0.037463,-0.138991,-0.062830,0.075865,-0.034698,-0.014996,0.056880,0.033990,-0.002069,0.058683,0.031634,0.007968,0.051141,0.033378,0.022919,0.052935,0.040924,-0.028603,0.026944,0.017576,0.006296,0.015707,-0.028614,0.000011,0.016841,-0.027208,-0.006571,0.012645,-0.026862,-0.010868,0.009178,-0.017118,-1.701333,2.434847,-3.157760,-0.809608,-0.628191,2.686208,-0.068268,-0.422804,2.299318,0.539569,-0.150876,2.326133,1.302256,-0.535648,1.809331,4.335258,2.875031,2.338865,2.392654,2.292699
4.7544,closed,150.0,2.073942,-1.549321,-1.041573,-1.058447,0.191748,2.678330,-3.106311,2.649185,-3.296525,2.713612,-3.252039,2.586292,-2.603165,0.025052,2.709316,0.125945,0.052873,-0.029034,-0.119426,0.010908,0.025015,-0.125082,-0.425742,-0.571849,0.144643,4.355058,0.025821,-0.299613,0.000485,-0.027311,0.002471,0.062467,-0.183385,0.065444,-0.172111,0.060329,-0.167218,0.040461,-0.163854,-0.062085,0.075059,-0.035956,-0.014996,0.057014,0.034026,-0.002071,0.058540,0.031809,0.007995,0.051682,0.033366,0.021104,0.055944,0.038261,-0.027858,0.026139,0.016318,0.006295,0.015841,-0.028578,0.000009,0.016697,-0.027033,-0.006545,0.013186,-0.026874,-0.012682,0.012187,-0.019781,-1.616931,2.312909,-3.158417,-0.809997,-0.636375,2.686069,-0.065980,-0.396600,2.260189,0.541565,-0.186901,2.343413,1.560821,-1.229144,2.083738,4.235518,2.876810,2.295670,2.412429,2.879048
4.7876,closed,150.0,2.092350,-1.728796,-1.032369,-1.058447,0.185612,2.667593,-3.109379,2.649185,-3.298059,2.695204,-3.239767,2.583224,-2.443631,0.191995,-1.498070,0.231278,0.022444,-0.132507,-0.168803,-0.024144,0.024305,-0.162595,-0.498649,0.012194,-0.014088,5.073439,0.021062,-0.255084,-0.002050,-0.027254,0.002552,0.063287,-0.183317,0.065394,-0.171888,0.062288,-0.169746,0.043439,-0.182276,-0.058105,0.071712,-0.040634,-0.015005,0.057273,0.034171,-0.002071,0.058516,0.031838,0.007990,0.052379,0.033220,0.019796,0.058830,0.036421,-0.023878,0.022791,0.011640,0.006286,0.016101,-0.028433,0.000009,0.016674,-0.027003,-0.006549,0.013883,-0.027020,-0.013990,0.015073,-0.021621,-1.217305,1.839542,-3.050231,-0.807798,-0.644947,2.676301,-0.065603,-0.392297,2.253641,0.549529,-0.246025,2.390692,1.620880,-1.825974,2.073069,3.764260,2.868986,2.288471,2.465344,3.202974
4.8209,closed,150.0,2.113826,-1.975767,-1.021631,-1.063049,0.185612,2.656855,-3.109379,2.649185,-3.294991,2.675262,-3.225962,2.589360,-2.371534,0.528295,-4.916237,0.270042,-0.018322,-0.082013,-0.232483,-0.027876,0.024083,-0.013293,-0.550574,0.303070,-0.018452,4.139711,0.014048,-0.191153,-0.008422,-0.025854,0.002582,0.064214,-0.183673,0.065496,-0.172363,0.064428,-0.172420,0.044419,-0.189377,-0.052210,0.066488,-0.046163,-0.014993,0.057583,0.034263,-0.002071,0.058564,0.031779,0.007980,0.053151,0.033066,0.019222,0.060074,0.035618,-0.017983,0.017568,0.006111,0.006298,0.016410,-0.028341,0.000010,0.016721,-0.027062,-0.006559,0.014655,-0.027174,-0.014564,0.016317,-0.022425,-0.660048,1.138376,-2.477690,-0.809769,-0.663924,2.675417,-0.066359,-0.400921,2.266730,0.558822,-0.314240,2.443671,1.600966,-2.058924,2.001661,2.805443,2.873043,2.302869,2.526373,3.287690
4.8542,closed,150.0,2.118427,-2.231942,-1.013961,-1.093728,0.185612,2.646117,-3.109379,2.649185,-3.296525,2.653787,-3.216758,2.606233,-2.429826,0.456413,-6.696073,0.266587,-0.359231,-0.025736,-0.294286,-0.007000,0.024013,0.030829,-0.583761,0.334471,0.265740,1.511738,0.007355,-0.122507,-0.018756,-0.019431,0.002570,0.065139,-0.184041,0.065445,-0.172173,0.066538,-0.174421,0.042062,-0.181422,-0.045930,0.060284,-0.050746,-0.014981,0.057892,0.034358,-0.002071,0.058540,0.031809,0.008000,0.053903,0.033021,0.019591,0.058553,0.036048,-0.011704,0.011363,0.001528,0.006310,0.016720,-0.028246,0.000009,0.016697,-0.027033,-0.006540,0.015406,-0.027218,-0.014195,0.014796,-0.021995,-0.175272,0.440967,-1.240985,-0.811730,-0.682931,2.674436,-0.065980,-0.396600,2.260189,0.564210,-0.374234,2.478606,1.620867,-1.826970,2.072873,1.328614,2.877135,2.295670,2.569410,3.203410
4.8876,closed,150.0,2.116893,-2.425224,-1.006291,-1.110602,0.185612,2.636913,-3.112447,2.649185,-3.298059,2.633845,-3.206020,2.618505,-2.590894,0.163636,-6.858038,0.245876,-0.698699,-0.008076,-0.296461,-0.020411,0.023991,-0.020439,-0.612779,0.327128,0.445179,-1.832263,0.002161,-0.069657,-0.029261,-0.015053,0.002487,0.065808,-0.183932,0.065395,-0.171945,0.068576,-0.176577,0.038454,-0.161439,-0.040994,0.055252,-0.053345,-0.014986,0.058104,0.034495,-0.002071,0.058516,0.031838,0.008011,0.054639,0.032950,0.020892,0.055437,0.037837,-0.006767,0.006331,-0.001071,0.006305,0.016932,-0.028110,0.000009,0.016674,-0.027003,-0.006528,0.016143,-0.027290,-0.012894,0.011680,-0.020206,-0.002066,0.010077,-0.036355,-0.809588,-0.688508,2.664201,-0.065603,-0.392297,2.253641,0.570716,-0.438383,2.519345,1.572031,-1.217720,2.103039,0.037782,2.868352,2.288471,2.620114,2.894287
4.9209,closed,150.0,2.116893,-2.468175,-1.003223,-1.102932,0.196350,2.633845,-3.117049,2.649185,-3.298059,2.620039,-3.199884,2.616971,-2.801049,0.046132,-4.752550,0.208113,-0.257003,0.075288,-0.228331,-0.089945,0.023984,-0.026383,-0.561468,0.287113,0.237748,-4.526185,0.000927,-0.058525,-0.031946,-0.016167,0.002315,0.065888,-0.183383,0.065395,-0.171943,0.069920,-0.177881,0.035872,-0.135067,-0.039863,0.054116,-0.053800,-0.014994,0.058113,0.034607,-0.002071,0.058516,0.031838,0.008016,0.055132,0.032936,0.022850,0.052384,0.040743,-0.005636,0.005195,-0.001526,0.006297,0.016941,-0.027997,0.000009,0.016674,-0.027003,-0.006523,0.016635,-0.027304,-0.010936,0.008627,-0.017300,0.008872,-0.052414,0.209782,-0.805196,-0.677815,2.649479,-0.065603,-0.392297,2.253641,0.574894,-0.479955,2.542130,1.305814,-0.498756,1.819666,0.216412,2.850879,2.288471,2.650148,2.294579
4.9543,closed,150.0,2.116893,-2.334719,-1.007825,-1.089126,0.208621,2.633845,-3.117049,2.649185,-3.299593,2.618505,-3.199884,2.613903,-2.994330,0.014477,-0.577727,0.052906,0.148948,0.346576,-0.090479,-0.058735,0.023982,-0.004392,-0.349953,0.155862,0.036949,-5.749398,0.004750,-0.096644,-0.024226,-0.019738,0.002124,0.065839,-0.183393,0.065344,-0.171744,0.069972,-0.177874,0.034417,-0.110492,-0.043345,0.057627,-0.052216,-0.014982,0.058112,0.034610,-0.002072,0.058493,0.031867,0.008009,0.055177,0.032952,0.024785,0.050258,0.043718,-0.009119,0.008706,0.000058,0.006309,0.016940,-0.027994,0.000009,0.016650,-0.026974,-0.006530,0.016680,-0.027288,-0.009001,0.006501,-0.014324,-0.069647,0.207089,-0.691556,-0.806124,-0.677752,2.649169,-0.065227,-0.388013,2.247086,0.575635,-0.482446,2.541727,0.940434,-0.036117,1.348099,0.725249,2.850839,2.281272,2.650375,1.644108
4.9876,closed,150.0,2.121495,-2.103088,-1.012427,-1.075321,0.204019,2.633845,-3.117049,2.649185,-3.299593,2.620039,-3.199884,2.610835,-3.092505,0.031507,3.762099,-0.078185,0.356793,0.182268,-0.028393,-0.018432,0.023981,-0.006461,-0.095308,0.057119,-0.037771,-5.017365,0.010661,-0.160291,-0.013721,-0.023584,0.002025,0.065814,-0.183411,0.065344,-0.171743,0.069746,-0.177779,0.034045,-0.098555,-0.049087,0.063460,-0.048676,-0.014987,0.058112,0.034609,-0.002072,0.058493,0.031867,0.008009,0.055133,0.032939,0.025802,0.049450,0.045300,-0.014860,0.014539,0.003598,0.006305,0.016940,-0.027995,0.000009,0.016650,-0.026974,-0.006530,0.016636,-0.027301,-0.007984,0.005692,-0.012743,-0.393472,0.770199,-1.929074,-0.805777,-0.677776,2.649290,-0.065227,-0.388013,2.247086,0.575428,-0.479942,2.541851,0.742711,0.101439,1.078719,2.114085,2.850859,2.281272,2.649994,1.313599
5.0209,closed,150.0,2.144505,-1.853049,-1.018563,-1.059981,0.197884,2.635379,-3.117049,2.649185,-3.304195,2.620039,-3.199884,2.613903,-3.054156,0.301876,6.147024,-0.133631,0.414661,-0.059691,-0.006512,-0.005784,0.023981,-0.042573,-0.008234,0.023774,-0.002114,-2.232863,0.014688,-0.225424,-0.004823,-0.027207,0.002073,0.065676,-0.183366,0.065193,-0.171106,0.069711,-0.177766,0.034053,-0.104880,-0.054447,0.069573,-0.043632,-0.014994,0.058069,0.034594,-0.002072,0.058422,0.031955,0.008015,0.055132,0.032936,0.025404,0.049713,0.044663,-0.020220,0.020652,0.008642,0.006297,0.016896,-0.028011,0.000008,0.016579,-0.026886,-0.006524,0.016636,-0.027303,-0.008382,0.005956,-0.013380,-0.929672,1.520424,-2.886938,-0.805045,-0.675123,2.649618,-0.064105,-0.375272,2.227378,0.574987,-0.479940,2.542010,0.819892,0.057178,1.186036,3.392696,2.850327,2.259679,2.650051,1.442974
5.0544,closed,150.0,2.158311,-1.607612,-1.017029,-1.044641,0.191748,2.652253,-3.118583,2.649185,-3.307263,2.630777,-3.207554,2.613903,-2.886952,0.536877,6.809991,-0.056464,0.453007,-0.150018,0.159472,-0.011454,0.023981,-0.103464,0.083603,-0.039104,0.019261,1.596511,0.018479,-0.285646,-0.001159,-0.030116,0.002248,0.064148,-0.182595,0.065093,-0.170666,0.068515,-0.176312,0.035279,-0.127854,-0.059346,0.074900,-0.037744,-0.015026,0.057560,0.034470,-0.002073,0.058375,0.032014,0.008021,0.054702,0.033002,0.023708,0.051392,0.042039,-0.025119,0.025980,0.014530,0.006266,0.016387,-0.028134,0.000007,0.016532,-0.026828,-0.006518,0.016206,-0.027238,-0.010078,0.007635,-0.016003,-1.555041,2.253129,-3.376922,-0.799708,-0.640409,2.646812,-0.063363,-0.366871,2.214205,0.569720,-0.438537,2.513109,1.150298,-0.265588,1.625898,4.347223,2.838180,2.245287,2.613927,2.009296
5.0876,closed,150.0,2.158311,-1.492563,-1.013961,-1.036971,0.191748,2.670661,-3.118583,2.649185,-3.304195,2.670661,-3.238233,2.615437,-2.675262,0.266053,5.848984,0.040107,0.390729,-0.082377,0.504959,-0.008813,0.023981,-0.017281,0.617738,-0.393120,0.057789,4.415407,0.020562,-0.312243,-0.001241,-0.031255,0.002436,0.062472,-0.181987,0.065193,-0.171116,0.063959,-0.170589,0.037593,-0.155017,-0.061590,0.077091,-0.034698,-0.015046,0.057030,0.034313,-0.002072,0.058422,0.031955,0.008044,0.053097,0.033330,0.021661,0.054178,0.038976,-0.027363,0.028170,0.017576,0.006245,0.015858,-0.028291,0.000008,0.016579,-0.026886,-0.006495,0.014600,-0.026909,-0.012125,0.010421,-0.019067,-1.861424,2.559337,-3.460753,-0.796455,-0.608381,2.648483,-0.064105,-0.375272,2.227378,0.549194,-0.287011,2.395290,1.489155,-0.916511,2.027240,4.689554,2.831772,2.259679,2.474147,2.677177
5.1209,closed,150.0,2.158311,-1.547787,-1.017029,-1.036971,0.191748,2.667593,-3.120117,2.649185,-3.302661,2.693670,-3.247437,2.615437,-2.463573,0.099946,2.547188,0.007935,0.203797,-0.025851,0.305886,-0.002766,0.023981,0.070556,0.900776,-0.592800,0.032831,5.916566,0.019553,-0.298334,-0.000831,-0.031156,0.002570,0.062755,-0.181886,0.065244,-0.171359,0.061637,-0.168481,0.040948,-0.179963,-0.060505,0.076075,-0.036146,-0.015050,0.057093,0.034367,-0.002072,0.058445,0.031926,0.008025,0.052311,0.033379,0.019818,0.057713,0.036338,-0.026278,0.027155,0.016128,0.006241,0.015921,-0.028237,0.000008,0.016603,-0.026916,-0.006514,0.013815,-0.026860,-0.013968,0.013955,-0.021704,-1.724834,2.416837,-3.446375,-0.795111,-0.608558,2.643506,-0.064478,-0.379500,2.233954,0.543701,-0.228045,2.360400,1.623840,-1.689439,2.100118,4.549028,2.826777,2.266876,2.432921,3.146674
