time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
5.4492,closed,15.0,1.214913,-1.233321,-1.188835,-1.053845,0.234699,1.800893,-1.604544,0.539961,-2.342389,1.645961,-2.041728,0.727107,-1.368311,0.066643,0.071814,0.049296,-0.015205,-0.221602,0.369017,-0.605310,0.364996,-0.671927,0.743643,-0.226163,0.025010,-0.098074,0.008585,-0.051796,-0.009625,-0.023344,-0.000417,0.017026,-0.023433,0.031683,-0.029452,0.014321,-0.021912,0.020011,-0.027060,-0.083318,0.065676,-0.024667,-0.013619,0.117248,0.057245,0.002683,0.112484,0.098276,0.015265,0.108838,0.051022,0.048123,0.097531,0.087840,-0.016759,0.003912,0.015559,0.002266,0.049105,0.009926,0.003728,0.041398,0.053584,0.004374,0.042135,0.007653,0.020921,0.037881,0.038395,-0.107562,0.087793,-0.097048,-0.026277,-0.316807,-0.215804,-0.085840,-0.586962,-0.530551,-0.060886,-0.402433,-0.098094,-0.212713,-0.138766,-0.429592,0.169397,0.384225,0.795850,0.418667,0.499051
5.4817,closed,15.0,1.214913,-1.233321,-1.188835,-1.078388,0.239301,1.800893,-1.599942,0.539961,-2.342389,1.650563,-2.040194,0.760854,-1.366777,0.022678,0.022536,0.048380,-0.284622,0.001491,0.137656,-0.161347,0.139236,-0.305446,0.509728,-0.138192,0.385902,0.051131,0.008667,-0.051627,-0.009650,-0.017626,-0.000421,0.017943,-0.025351,0.032525,-0.030899,0.015126,-0.022254,0.018449,-0.027696,-0.083373,0.065647,-0.024743,-0.013628,0.117345,0.057337,0.002683,0.112484,0.098276,0.015221,0.108798,0.050866,0.047531,0.097944,0.086891,-0.016814,0.003883,0.015483,0.002257,0.049202,0.010018,0.003728,0.041398,0.053584,0.004331,0.042095,0.007497,0.020329,0.038295,0.037446,-0.097312,0.083013,-0.087385,-0.025927,-0.316115,-0.217242,-0.085840,-0.586962,-0.530551,-0.060559,-0.401133,-0.097188,-0.208829,-0.146311,-0.423229,0.154910,0.384441,0.795850,0.417158,0.494104
5.5151,closed,15.0,1.216447,-1.230253,-1.185767,-1.092194,0.239301,1.799359,-1.595340,0.539961,-2.342389,1.649029,-2.040194,0.796136,-1.375981,0.030071,0.022273,0.064548,-0.581899,0.078304,0.028508,0.052834,0.058384,-0.095852,0.187392,-0.016954,0.897720,-0.066965,0.008633,-0.051863,-0.010202,-0.013314,-0.000417,0.018431,-0.026315,0.032827,-0.031726,0.016353,-0.022786,0.016252,-0.026816,-0.083466,0.065670,-0.024744,-0.013646,0.117464,0.057497,0.002683,0.112484,0.098276,0.015238,0.108824,0.050925,0.046762,0.098297,0.085663,-0.016907,0.003905,0.015482,0.002239,0.049321,0.010178,0.003728,0.041398,0.053584,0.004348,0.042121,0.007557,0.019559,0.038648,0.036218,-0.090759,0.079003,-0.081064,-0.025585,-0.315604,-0.219242,-0.085840,-0.586962,-0.530551,-0.060734,-0.401553,-0.097678,-0.203638,-0.159254,-0.415596,0.145086,0.385133,0.795850,0.417701,0.489439
5.5484,closed,15.0,1.228719,-1.202641,-1.184233,-1.084524,0.239301,1.800893,-1.598408,0.539961,-2.342389,1.645961,-2.043262,0.816078,-1.385185,0.153655,0.312077,0.075471,-0.207797,0.019046,0.009579,0.053235,0.023540,-0.030079,0.011205,0.012389,0.874820,-0.197132,0.008049,-0.055056,-0.010346,-0.017297,-0.000408,0.018439,-0.026272,0.032957,-0.031986,0.017029,-0.022906,0.016143,-0.025952,-0.083711,0.066224,-0.023897,-0.013631,0.117377,0.057367,0.002683,0.112484,0.098276,0.015259,0.108802,0.051001,0.046277,0.098458,0.084880,-0.017152,0.004460,0.016329,0.002254,0.049234,0.010048,0.003728,0.041398,0.053584,0.004368,0.042099,0.007633,0.019074,0.038808,0.035436,-0.102226,0.088236,-0.088849,-0.025826,-0.315879,-0.217720,-0.085840,-0.586962,-0.530551,-0.060761,-0.402486,-0.097509,-0.200228,-0.168309,-0.410717,0.161648,0.384511,0.795850,0.418563,0.486937
5.5817,closed,15.0,1.231787,-1.175029,-1.182699,-1.072253,0.239301,1.826971,-1.598408,0.541495,-2.343923,1.647495,-2.072408,0.822214,-1.385185,0.237575,0.728882,0.077920,0.157446,0.018798,0.257890,-0.011785,0.022296,-0.011837,-0.032378,-0.321553,0.574654,-0.147090,0.007856,-0.058671,-0.010480,-0.021899,-0.000403,0.017030,-0.025706,0.032928,-0.032019,0.016837,-0.021103,0.017212,-0.026190,-0.084095,0.066586,-0.023022,-0.013459,0.116971,0.056212,0.002680,0.112479,0.098175,0.015102,0.108073,0.050548,0.046163,0.098520,0.084700,-0.017536,0.004821,0.017204,0.002425,0.048828,0.008894,0.003724,0.041393,0.053482,0.004212,0.041370,0.007180,0.018960,0.038871,0.035255,-0.114826,0.096748,-0.096849,-0.026443,-0.312301,-0.208183,-0.085806,-0.587817,-0.528867,-0.057500,-0.402685,-0.086102,-0.199420,-0.169672,-0.409425,0.178676,0.376260,0.795356,0.415782,0.485989
5.6150,closed,15.0,1.231787,-1.162757,-1.181165,-1.059981,0.228563,1.862253,-1.618350,0.555301,-2.371534,1.665903,-2.103088,0.820680,-1.383651,0.105571,0.651795,0.073818,0.324593,-0.062190,0.796097,-0.153733,0.156460,-0.252615,0.224698,-0.784457,0.231156,-0.019794,0.008053,-0.059435,-0.010629,-0.025004,-0.000392,0.014141,-0.024520,0.031978,-0.030514,0.015206,-0.018541,0.018504,-0.026891,-0.084280,0.066716,-0.022623,-0.013201,0.115959,0.054280,0.002630,0.112236,0.096946,0.014753,0.107003,0.049456,0.046188,0.098510,0.084786,-0.017721,0.004951,0.017603,0.002683,0.047816,0.006961,0.003674,0.041150,0.052254,0.003862,0.040300,0.006088,0.018986,0.038861,0.035341,-0.123218,0.101216,-0.102657,-0.028520,-0.309469,-0.189353,-0.085448,-0.600633,-0.505509,-0.052127,-0.397229,-0.069147,-0.199514,-0.168545,-0.409964,0.189647,0.363922,0.789684,0.406558,0.486090
5.6484,closed,15.0,1.231787,-1.161223,-1.179631,-1.047709,0.223961,1.883728,-1.652097,0.567573,-2.414486,1.687379,-2.110758,0.819146,-1.388253,0.047024,0.331776,0.043365,0.336136,-0.191057,0.826643,-0.649619,0.387930,-0.857274,0.539740,-0.599878,0.038257,-0.010144,0.008134,-0.058531,-0.010624,-0.026937,-0.000379,0.013239,-0.021863,0.030511,-0.027343,0.013562,-0.018978,0.019206,-0.026920,-0.084295,0.066733,-0.022563,-0.013024,0.114834,0.052727,0.002559,0.111726,0.095450,0.014480,0.106427,0.048559,0.046150,0.098467,0.084736,-0.017736,0.004969,0.017663,0.002860,0.046691,0.005409,0.003603,0.040640,0.050758,0.003589,0.039724,0.005191,0.018947,0.038818,0.035291,-0.128558,0.103017,-0.107204,-0.030944,-0.309374,-0.171432,-0.084838,-0.616717,-0.472569,-0.048976,-0.390441,-0.060131,-0.199180,-0.170435,-0.409909,0.196551,0.355047,0.781575,0.398068,0.486565
5.6817,closed,15.0,1.231787,-1.162757,-1.179631,-1.040039,0.227029,1.886796,-1.658233,0.567573,-2.434428,1.690447,-2.106156,0.820680,-1.422000,0.031212,0.100004,0.040215,0.311555,-0.046620,0.491570,-0.569401,0.216692,-0.872435,0.401144,-0.172261,-0.002188,-0.351147,0.008146,-0.057661,-0.010598,-0.027907,-0.000380,0.014359,-0.022111,0.030932,-0.026974,0.014076,-0.020810,0.019160,-0.024847,-0.084253,0.066726,-0.022588,-0.012999,0.114640,0.052486,0.002530,0.111425,0.095005,0.014466,0.106485,0.048500,0.045709,0.098279,0.083973,-0.017694,0.004962,0.017638,0.002886,0.046497,0.005167,0.003574,0.040339,0.050312,0.003576,0.039782,0.005132,0.018507,0.038629,0.034528,-0.131262,0.103740,-0.109833,-0.031322,-0.309398,-0.168485,-0.084597,-0.622668,-0.459794,-0.049150,-0.389597,-0.060910,-0.195709,-0.187186,-0.406203,0.200138,0.353688,0.778642,0.397381,0.488202
5.7151,closed,15.0,1.231787,-1.162757,-1.179631,-1.038505,0.231631,1.885262,-1.653631,0.567573,-2.437495,1.688913,-2.101554,0.854427,-1.449612,0.026250,0.027438,0.029075,0.223684,0.068990,0.168958,-0.169125,0.084455,-0.529854,0.135363,0.047270,0.304102,-0.794015,0.008152,-0.057428,-0.010520,-0.027478,-0.000374,0.015644,-0.023865,0.031393,-0.028278,0.015144,-0.021816,0.017613,-0.022080,-0.084250,0.066728,-0.022583,-0.013014,0.114772,0.052634,0.002525,0.111378,0.094937,0.014504,0.106628,0.048614,0.044758,0.098394,0.082397,-0.017691,0.004964,0.017643,0.002871,0.046629,0.005316,0.003570,0.040292,0.050244,0.003614,0.039925,0.005245,0.017556,0.038744,0.032952,-0.131859,0.103920,-0.110366,-0.030992,-0.309253,-0.170431,-0.084554,-0.623526,-0.457798,-0.049824,-0.390184,-0.062998,-0.188017,-0.207217,-0.395131,0.200915,0.354464,0.778147,0.398365,0.484167
5.7484,closed,15.0,1.236389,-1.162757,-1.181165,-1.038505,0.228563,1.883728,-1.647495,0.567573,-2.439029,1.687379,-2.103088,0.897379,-1.455748,0.056527,0.008610,0.009260,0.094228,0.030701,0.024055,0.069208,0.042958,-0.190460,0.005321,0.062462,0.996152,-0.597324,0.007930,-0.057365,-0.010140,-0.026512,-0.000362,0.016283,-0.024949,0.031533,-0.029593,0.015638,-0.021878,0.014676,-0.022834,-0.084148,0.066839,-0.022561,-0.013030,0.114937,0.052811,0.002523,0.111355,0.094903,0.014514,0.106617,0.048652,0.043886,0.098688,0.081002,-0.017589,0.005075,0.017666,0.002854,0.046794,0.005492,0.003567,0.040269,0.050210,0.003624,0.039914,0.005284,0.016684,0.039038,0.031558,-0.133160,0.105645,-0.111604,-0.030632,-0.308923,-0.172850,-0.084532,-0.623949,-0.456796,-0.049808,-0.390624,-0.062891,-0.180953,-0.218034,-0.384008,0.203342,0.355315,0.777895,0.398777,0.477226
5.7817,closed,15.0,1.239456,-1.187301,-1.190369,-1.038505,0.228563,1.885262,-1.647495,0.567573,-2.439029,1.691981,-2.103088,0.924990,-1.451146,0.121190,-0.183972,-0.077232,0.046025,0.009634,-0.008295,0.114549,0.029936,-0.053756,-0.008072,0.009512,1.082505,-0.167563,0.007641,-0.054741,-0.008270,-0.026155,-0.000356,0.016375,-0.025124,0.031583,-0.030132,0.015604,-0.021604,0.014164,-0.025012,-0.083587,0.066723,-0.023180,-0.013021,0.114909,0.052745,0.002523,0.111355,0.094903,0.014463,0.106533,0.048480,0.043431,0.098926,0.080277,-0.017028,0.004958,0.017046,0.002864,0.046767,0.005426,0.003567,0.040269,0.050210,0.003572,0.039830,0.005112,0.016228,0.039276,0.030832,-0.129946,0.105223,-0.112167,-0.030654,-0.308637,-0.172321,-0.084532,-0.623949,-0.456796,-0.049316,-0.389190,-0.061573,-0.177452,-0.220785,-0.377933,0.201344,0.354811,0.777895,0.397105,0.472301
5.8150,closed,15.0,1.239456,-1.231787,-1.207243,-1.038505,0.222427,1.915942,-1.647495,0.567573,-2.439029,1.719592,-2.116893,0.938796,-1.445010,0.073623,-0.815046,-0.358286,0.030899,-0.022648,0.303248,0.030340,0.025850,-0.016869,0.346921,-0.079686,0.796532,0.063879,0.007550,-0.049086,-0.004043,-0.026044,-0.000346,0.014627,-0.024423,0.031598,-0.030278,0.013626,-0.020739,0.015149,-0.026221,-0.082651,0.066387,-0.024273,-0.012836,0.114344,0.051431,0.002523,0.111355,0.094903,0.014098,0.105671,0.047296,0.043236,0.099072,0.079996,-0.016092,0.004622,0.015953,0.003049,0.046201,0.004112,0.003567,0.040269,0.050210,0.003208,0.038969,0.003927,0.016034,0.039422,0.030551,-0.123312,0.103208,-0.112015,-0.031097,-0.302729,-0.161844,-0.084532,-0.623949,-0.456796,-0.044959,-0.379945,-0.049015,-0.176047,-0.220373,-0.375506,0.195972,0.344682,0.777895,0.385723,0.469640
5.8484,closed,15.0,1.239456,-1.273204,-1.204175,-1.043107,0.205553,1.954292,-1.649029,0.567573,-2.448233,1.745670,-2.150641,0.941864,-1.449612,0.039559,-1.145615,-0.219634,-0.012797,-0.266346,0.924517,0.007123,0.024567,-0.045185,0.740411,-0.562793,0.430040,0.054089,0.007553,-0.044591,-0.005554,-0.025001,-0.000325,0.011556,-0.023875,0.031503,-0.030021,0.011310,-0.017963,0.016453,-0.026114,-0.081997,0.065896,-0.025602,-0.012609,0.113566,0.049776,0.002510,0.111213,0.094699,0.013676,0.104306,0.045977,0.043094,0.099048,0.079820,-0.015438,0.004132,0.014624,0.003276,0.045423,0.002457,0.003554,0.040127,0.050007,0.002786,0.037604,0.002608,0.015892,0.039399,0.030375,-0.110026,0.092766,-0.105014,-0.031680,-0.294952,-0.148627,-0.084390,-0.626402,-0.450745,-0.038834,-0.369359,-0.030704,-0.174631,-0.222856,-0.374154,0.178155,0.331799,0.776319,0.372662,0.469203
5.8817,closed,15.0,1.239456,-1.308486,-1.198039,-1.067651,0.202485,1.980369,-1.668971,0.569107,-2.483515,1.754874,-2.167515,0.938796,-1.449612,0.028869,-1.156006,0.050151,-0.271939,-0.324143,0.984141,-0.167268,0.035401,-0.483842,0.613918,-0.726987,0.122932,-0.028403,0.007564,-0.041606,-0.008419,-0.019336,-0.000318,0.010601,-0.022652,0.031059,-0.027709,0.011426,-0.016945,0.017616,-0.025692,-0.081500,0.065411,-0.026845,-0.012445,0.112570,0.048348,0.002457,0.110673,0.093865,0.013512,0.103689,0.045475,0.043146,0.099027,0.079913,-0.014941,0.003647,0.013381,0.003440,0.044428,0.001029,0.003501,0.039587,0.049173,0.002622,0.036986,0.002107,0.015943,0.039377,0.030468,-0.090290,0.079085,-0.089612,-0.032896,-0.290434,-0.134354,-0.083657,-0.634446,-0.426043,-0.036253,-0.364899,-0.022844,-0.175018,-0.222331,-0.374935,0.149790,0.321690,0.768786,0.367406,0.469722
5.9156,closed,15.0,1.239456,-1.325359,-1.194971,-1.084524,0.207087,1.988039,-1.696583,0.570641,-2.511127,1.754874,-2.164447,0.937262,-1.461884,0.025515,-0.926564,0.134977,-0.590773,-0.058000,0.669847,-0.620324,0.059857,-0.849382,0.282698,-0.343384,-0.002111,-0.111831,0.007570,-0.040928,-0.009515,-0.014390,-0.000327,0.011307,-0.020383,0.030647,-0.025799,0.012693,-0.018607,0.018021,-0.025157,-0.081265,0.065168,-0.027455,-0.012383,0.111752,0.047585,0.002415,0.110240,0.093211,0.013524,0.103768,0.045506,0.043038,0.098910,0.079704,-0.014706,0.003403,0.012771,0.003502,0.043609,0.000267,0.003459,0.039154,0.048519,0.002633,0.037065,0.002138,0.015835,0.039260,0.030259,-0.078731,0.070874,-0.079550,-0.034269,-0.289952,-0.123902,-0.082904,-0.639050,-0.405837,-0.036581,-0.365153,-0.023851,-0.173760,-0.227519,-0.373355,0.132476,0.317172,0.761552,0.367755,0.470480
5.9484,closed,15.0,1.245592,-1.316156,-1.194971,-1.078388,0.208621,1.984971,-1.699651,0.570641,-2.520330,1.751806,-2.158311,0.948000,-1.471088,0.085481,-0.326456,0.066847,-0.227009,0.072490,0.236655,-0.481725,0.037384,-0.618742,0.037947,0.018615,0.037286,-0.305129,0.007270,-0.043616,-0.008976,-0.018055,-0.000331,0.012946,-0.020976,0.030631,-0.026556,0.013729,-0.020251,0.017732,-0.023983,-0.081312,0.065408,-0.027164,-0.012397,0.111743,0.047663,0.002402,0.110090,0.093016,0.013580,0.103988,0.045678,0.042735,0.098895,0.079195,-0.014753,0.003643,0.013062,0.003487,0.043600,0.000344,0.003446,0.039004,0.048324,0.002690,0.037285,0.002310,0.015532,0.039246,0.029750,-0.084193,0.075265,-0.084426,-0.034408,-0.290827,-0.123954,-0.082635,-0.640233,-0.399254,-0.037492,-0.366697,-0.026625,-0.170953,-0.233281,-0.369127,0.141000,0.318008,0.759033,0.369569,0.468934
5.9817,closed,15.0,1.248660,-1.288544,-1.194971,-1.067651,0.208621,1.984971,-1.695049,0.570641,-2.520330,1.750272,-2.156777,0.984816,-1.469554,0.148136,0.296900,0.037433,0.114118,0.047220,0.056393,-0.105254,0.028187,-0.231868,-0.028282,0.115784,0.556886,-0.135766,0.007107,-0.047912,-0.008656,-0.022250,-0.000322,0.013672,-0.022612,0.030669,-0.028082,0.014021,-0.020699,0.015508,-0.024681,-0.081728,0.065801,-0.026304,-0.012400,0.111853,0.047736,0.002402,0.110090,0.093016,0.013603,0.104058,0.045749,0.042073,0.099124,0.078126,-0.015169,0.004037,0.013922,0.003484,0.043711,0.000417,0.003446,0.039004,0.048324,0.002712,0.037355,0.002380,0.014870,0.039475,0.028681,-0.095575,0.083729,-0.092999,-0.034179,-0.290631,-0.125297,-0.082635,-0.640233,-0.399254,-0.037792,-0.367342,-0.027510,-0.165562,-0.238204,-0.359955,0.157461,0.318330,0.759033,0.370304,0.462298
6.0151,closed,15.0,1.248660,-1.251728,-1.193437,-1.059981,0.208621,1.984971,-1.690447,0.570641,-2.520330,1.767146,-2.156777,1.013961,-1.466486,0.071449,0.785501,0.036449,0.267441,0.031274,0.001241,0.087238,0.025301,-0.072763,0.154508,0.038744,0.946476,0.026655,0.007275,-0.052530,-0.008750,-0.024571,-0.000314,0.013930,-0.023471,0.030680,-0.028709,0.013028,-0.020190,0.013835,-0.025399,-0.082368,0.066212,-0.025190,-0.012403,0.111964,0.047810,0.002402,0.110090,0.093016,0.013422,0.103716,0.045146,0.041569,0.099304,0.077314,-0.015809,0.004448,0.015036,0.003481,0.043821,0.000491,0.003446,0.039004,0.048324,0.002532,0.037013,0.001778,0.014367,0.039655,0.027869,-0.107331,0.092104,-0.100073,-0.033950,-0.290428,-0.126639,-0.082635,-0.640233,-0.399254,-0.036178,-0.361468,-0.023458,-0.161527,-0.241049,-0.352938,0.173256,0.318651,0.759033,0.364031,0.456904
6.0484,closed,15.0,1.248660,-1.219515,-1.193437,-1.055379,0.208621,2.000311,-1.691981,0.572175,-2.520330,1.790156,-2.155243,1.030835,-1.472622,0.034321,0.998786,0.036102,0.208366,0.026269,0.100942,0.065447,0.035631,-0.022834,0.504962,0.042271,0.829674,0.022570,0.007372,-0.055880,-0.008653,-0.024833,-0.000305,0.013241,-0.023192,0.030624,-0.028890,0.011314,-0.019974,0.014086,-0.025224,-0.082899,0.066574,-0.024186,-0.012319,0.111601,0.047154,0.002400,0.110101,0.092953,0.013183,0.103279,0.044345,0.041188,0.099320,0.076683,-0.016340,0.004810,0.016040,0.003566,0.043458,-0.000165,0.003444,0.039015,0.048261,0.002292,0.036576,0.000977,0.013985,0.039670,0.027238,-0.117297,0.099499,-0.105269,-0.034039,-0.286780,-0.121468,-0.082587,-0.640231,-0.398420,-0.034171,-0.353481,-0.018617,-0.158056,-0.245816,-0.347387,0.186387,0.313299,0.758588,0.355617,0.453966
6.0817,closed,15.0,1.248660,-1.198039,-1.193437,-1.050777,0.208621,2.041728,-1.690447,0.573709,-2.523398,1.796292,-2.155243,1.035437,-1.474156,0.010770,0.880175,0.027785,0.160019,0.024699,0.705134,0.043368,0.033980,-0.019969,0.464239,0.031486,0.507066,-0.099124,0.007432,-0.057272,-0.008536,-0.025172,-0.000300,0.010191,-0.022647,0.030579,-0.028833,0.011351,-0.019863,0.015232,-0.024534,-0.083240,0.066813,-0.023506,-0.012100,0.110730,0.045488,0.002394,0.110061,0.092826,0.013118,0.103150,0.044128,0.041085,0.099324,0.076514,-0.016681,0.005048,0.016720,0.003785,0.042587,-0.001830,0.003439,0.038975,0.048133,0.002227,0.036447,0.000760,0.013883,0.039674,0.027069,-0.124629,0.104640,-0.109053,-0.033896,-0.276336,-0.109508,-0.082445,-0.640577,-0.395380,-0.033605,-0.351299,-0.017229,-0.157122,-0.247028,-0.345883,0.195894,0.299170,0.757273,0.353323,0.453151
6.1150,closed,15.0,1.262466,-1.191903,-1.193437,-1.049243,0.207087,2.067806,-1.690447,0.573709,-2.552544,1.794758,-2.156777,1.033903,-1.474156,0.112231,0.575350,0.025174,0.127936,0.001252,0.951059,0.025331,0.031244,-0.310207,0.186199,0.010017,0.189452,-0.037652,0.006783,-0.056778,-0.008427,-0.025176,-0.000297,0.008756,-0.022279,0.030268,-0.027200,0.012395,-0.019771,0.016424,-0.024875,-0.083087,0.067170,-0.023316,-0.011966,0.110136,0.044436,0.002351,0.109575,0.092218,0.013128,0.103143,0.044168,0.041111,0.099317,0.076561,-0.016528,0.005405,0.016910,0.003919,0.041993,-0.002883,0.003395,0.038489,0.047526,0.002238,0.036440,0.000799,0.013909,0.039667,0.027116,-0.129045,0.109277,-0.112680,-0.033781,-0.269522,-0.101979,-0.081454,-0.642892,-0.374100,-0.033592,-0.351711,-0.017090,-0.157327,-0.246825,-0.346298,0.203202,0.290143,0.748262,0.353724,0.453428
6.1484,closed,15.0,1.279340,-1.191903,-1.196505,-1.049243,0.196350,2.077010,-1.693515,0.572175,-2.578622,1.793224,-2.169049,1.032369,-1.474156,0.445603,0.238134,-0.006370,0.064620,-0.106196,0.689055,-0.000293,0.020523,-0.715447,0.026357,-0.094607,0.031428,-0.011816,0.005675,-0.055676,-0.007681,-0.024719,-0.000291,0.009510,-0.022041,0.030038,-0.025174,0.012884,-0.019183,0.017021,-0.025022,-0.082744,0.067547,-0.023272,-0.011920,0.109846,0.044020,0.002314,0.109121,0.091747,0.013099,0.102856,0.044104,0.041122,0.099307,0.076613,-0.016185,0.005783,0.016954,0.003964,0.041703,-0.003299,0.003358,0.038035,0.047054,0.002209,0.036153,0.000735,0.013919,0.039658,0.027168,-0.132438,0.114372,-0.116314,-0.033911,-0.267078,-0.098543,-0.080464,-0.643416,-0.355432,-0.032510,-0.351143,-0.013563,-0.157338,-0.246580,-0.346772,0.210118,0.286690,0.739453,0.352905,0.453660
6.1823,closed,15.0,1.285476,-1.191903,-1.208777,-1.049243,0.188680,2.077010,-1.716525,0.575243,-2.584758,1.793224,-2.190525,1.032369,-1.486427,0.418524,0.091184,-0.127530,0.036734,-0.267694,0.295796,-0.209839,0.032317,-0.559356,-0.000469,-0.434366,-0.023341,-0.072429,0.005418,-0.055226,-0.005061,-0.024529,-0.000279,0.010715,-0.020930,0.029891,-0.025650,0.012750,-0.017461,0.017148,-0.024591,-0.082477,0.067775,-0.023068,-0.011915,0.109273,0.043687,0.002302,0.109035,0.091498,0.013022,0.102297,0.043906,0.040971,0.099176,0.076372,-0.015918,0.006010,0.017158,0.003969,0.041130,-0.003631,0.003346,0.037949,0.046806,0.002132,0.035594,0.000537,0.013768,0.039526,0.026927,-0.136077,0.120593,-0.119537,-0.034904,-0.267197,-0.092335,-0.080096,-0.643175,-0.349158,-0.030431,-0.349008,-0.006833,-0.155389,-0.251492,-0.344482,0.217598,0.284848,0.736207,0.350399,0.453940
6.2156,closed,15.0,1.285476,-1.191903,-1.211845,-1.049243,0.191748,2.075476,-1.742602,0.585981,-2.584758,1.817767,-2.193593,1.055379,-1.515573,0.178035,0.040514,-0.268848,0.027983,-0.097841,0.078970,-0.665115,0.168417,-0.207155,0.211595,-0.377341,0.224782,-0.504127,0.005735,-0.055071,-0.003657,-0.024467,-0.000273,0.011260,-0.018762,0.029259,-0.026921,0.011471,-0.017396,0.015844,-0.021879,-0.082437,0.067799,-0.023016,-0.011917,0.108655,0.043384,0.002292,0.109103,0.091065,0.012755,0.101689,0.043031,0.040231,0.098938,0.075107,-0.015878,0.006035,0.017210,0.003967,0.040512,-0.003935,0.003336,0.038017,0.046373,0.001865,0.034986,-0.000338,0.013028,0.039289,0.025662,-0.136716,0.121781,-0.120033,-0.035955,-0.267595,-0.085745,-0.079738,-0.642691,-0.343457,-0.028016,-0.339652,-0.000819,-0.147414,-0.265595,-0.332339,0.218929,0.283288,0.733057,0.340806,0.450245
6.2484,closed,15.0,1.285476,-1.191903,-1.205709,-1.058447,0.194816,2.073942,-1.745670,0.587515,-2.584758,1.856117,-2.187457,1.092194,-1.527845,0.067490,0.017941,-0.004457,-0.057612,0.064530,0.009040,-0.462914,0.172923,-0.058507,0.793414,-0.048104,0.817871,-0.592195,0.005930,-0.054979,-0.006355,-0.022431,-0.000267,0.011519,-0.019601,0.029224,-0.027490,0.008656,-0.018455,0.013238,-0.021061,-0.082537,0.067740,-0.023148,-0.011923,0.108614,0.043402,0.002291,0.109112,0.091003,0.012379,0.101000,0.041770,0.039431,0.098897,0.073766,-0.015978,0.005976,0.017078,0.003961,0.040471,-0.003916,0.003335,0.038026,0.046311,0.001488,0.034297,-0.001598,0.012229,0.039247,0.024321,-0.131083,0.117449,-0.115017,-0.036079,-0.268023,-0.085333,-0.079687,-0.642617,-0.342644,-0.025366,-0.326043,0.004792,-0.139666,-0.273777,-0.319470,0.210252,0.283584,0.732605,0.327063,0.443308
6.2817,closed,15.0,1.285476,-1.185767,-1.201107,-1.079922,0.194816,2.081612,-1.739534,0.587515,-2.584758,1.872991,-2.182855,1.113670,-1.523243,0.037635,0.057420,0.143078,-0.343514,0.051161,0.042474,-0.064234,0.071557,-0.018360,0.775460,0.115412,0.899596,-0.197628,0.006023,-0.055592,-0.008033,-0.017046,-0.000260,0.011313,-0.021260,0.029601,-0.027649,0.008453,-0.019028,0.012771,-0.023081,-0.082743,0.067747,-0.023101,-0.011887,0.108586,0.043185,0.002291,0.109112,0.091003,0.012220,0.100737,0.041235,0.039089,0.099000,0.073210,-0.016184,0.005983,0.017125,0.003997,0.040444,-0.004133,0.003335,0.038026,0.046311,0.001330,0.034035,-0.002134,0.011886,0.039350,0.023765,-0.120315,0.110962,-0.104424,-0.035746,-0.265864,-0.084924,-0.079687,-0.642617,-0.342644,-0.024399,-0.320224,0.006575,-0.136984,-0.273946,-0.314506,0.194146,0.281378,0.732605,0.321220,0.439004
