time_s,phase,k_tip_Npm,q_0,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_dot_0,q_dot_1,q_dot_2,q_dot_3,q_dot_4,q_dot_5,q_dot_6,q_dot_7,q_dot_8,q_dot_9,q_dot_10,q_dot_11,q_dot_12,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,tip_index_x_m,tip_index_y_m,tip_index_z_m,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,force_thumb_x_N,force_thumb_y_N,force_thumb_z_N,force_index_x_N,force_index_y_N,force_index_z_N,force_middle_x_N,force_middle_y_N,force_middle_z_N,force_ring_x_N,force_ring_y_N,force_ring_z_N,force_pinky_x_N,force_pinky_y_N,force_pinky_z_N,force_thumb_mag_N,force_index_mag_N,force_middle_mag_N,force_ring_mag_N,force_pinky_mag_N
7.2734,closed,100.0,1.507903,-1.377515,-1.133612,-1.046175,0.256175,2.083146,-2.761165,1.874525,-2.968253,2.170583,-2.799515,2.066272,-2.451301,0.020362,0.023981,0.023981,0.364342,0.045555,-0.219064,-0.000713,0.035484,0.023981,0.011291,-0.248566,0.028648,-0.194504,0.001048,-0.088108,-0.004441,-0.029436,0.000674,0.013148,-0.066747,0.035054,-0.063925,0.000793,-0.057872,0.003437,-0.057410,-0.075980,0.069275,-0.029967,-0.013618,0.081300,0.039061,-0.000333,0.086956,0.041848,0.008998,0.076523,0.033404,0.022994,0.069617,0.043096,-0.009421,0.007511,0.010259,0.002266,0.013157,-0.008258,0.000711,0.015870,-0.002844,-0.001892,0.009820,-0.009964,-0.004208,0.009968,-0.006349,-0.605520,0.580197,-0.731086,-0.280815,-0.811704,0.597295,-0.083375,-0.923370,0.681769,0.096516,-0.611698,0.561839,0.393285,-0.757904,0.440408,1.112551,1.046175,1.150814,0.836153,0.960755
7.3060,closed,100.0,1.507903,-1.377515,-1.133612,-1.043107,0.269981,2.080078,-2.765767,1.874525,-2.968253,2.167515,-2.811787,2.066272,-2.455903,0.010946,0.023981,0.023981,0.258086,0.269378,-0.146432,-0.042661,0.035974,0.023981,-0.015310,-0.475645,0.008990,-0.303840,0.001044,-0.088121,-0.004418,-0.029108,0.000653,0.013064,-0.066219,0.035052,-0.063925,0.000763,-0.055791,0.003416,-0.056358,-0.075973,0.069279,-0.029957,-0.013630,0.081262,0.039160,-0.000333,0.086956,0.041848,0.009023,0.076303,0.033567,0.023012,0.069518,0.043129,-0.009414,0.007515,0.010269,0.002254,0.013119,-0.008159,0.000711,0.015870,-0.002844,-0.001867,0.009601,-0.009802,-0.004190,0.009869,-0.006316,-0.612820,0.583724,-0.739816,-0.280756,-0.808993,0.598261,-0.083375,-0.923370,0.681769,0.097224,-0.599033,0.560437,0.392632,-0.750252,0.440576,1.124104,1.044610,1.150814,0.826064,0.954539
7.3393,closed,100.0,1.517107,-1.377515,-1.133612,-1.043107,0.266913,2.078544,-2.767301,1.874525,-2.968253,2.142971,-2.808719,2.072408,-2.449767,0.094405,0.023981,0.023981,0.115436,0.204541,-0.081660,-0.073024,0.027744,0.023981,-0.275265,-0.217283,0.053088,-0.047889,0.000093,-0.088032,-0.004100,-0.028089,0.000651,0.012947,-0.065997,0.035083,-0.063925,0.005007,-0.058261,0.002885,-0.058207,-0.075796,0.069452,-0.029956,-0.013640,0.081263,0.039203,-0.000333,0.086956,0.041848,0.009185,0.077062,0.034024,0.022935,0.069537,0.043001,-0.009237,0.007688,0.010270,0.002245,0.013120,-0.008116,0.000711,0.015870,-0.002844,-0.001705,0.010359,-0.009345,-0.004267,0.009887,-0.006444,-0.622382,0.597679,-0.754302,-0.280854,-0.808945,0.598853,-0.083375,-0.923370,0.681769,0.099256,-0.643577,0.581468,0.392515,-0.753431,0.439845,1.146103,1.044938,1.150814,0.873011,0.956656
7.3726,closed,100.0,1.527845,-1.377515,-1.133612,-1.043107,0.260777,2.078544,-2.765767,1.874525,-2.968253,2.113826,-2.802583,2.087748,-2.442097,0.291304,0.023981,0.023981,0.052680,-0.041521,-0.027391,-0.003186,0.025162,0.023981,-0.653207,0.033084,0.275631,0.148008,-0.001155,-0.087929,-0.003729,-0.027678,0.000668,0.012812,-0.066454,0.035092,-0.063925,0.010419,-0.061251,0.000962,-0.059673,-0.075589,0.069653,-0.029954,-0.013639,0.081302,0.039193,-0.000333,0.086956,0.041848,0.009381,0.078017,0.034564,0.022779,0.069413,0.042723,-0.009030,0.007888,0.010272,0.002246,0.013159,-0.008126,0.000711,0.015870,-0.002844,-0.001510,0.011314,-0.008804,-0.004423,0.009764,-0.006722,-0.633400,0.614063,-0.771188,-0.281294,-0.811666,0.599080,-0.083375,-0.923370,0.681769,0.101130,-0.702611,0.606230,0.390590,-0.748104,0.438193,1.171751,1.047294,1.150814,0.933490,0.950912
7.4065,closed,100.0,1.529379,-1.377515,-1.133612,-1.043107,0.256175,2.078544,-2.765767,1.874525,-2.968253,2.089282,-2.801049,2.089282,-2.437495,0.207622,0.023981,0.023981,0.032987,-0.126605,-0.008596,0.039929,0.024351,0.023981,-0.758647,0.112370,0.267375,0.164319,-0.001179,-0.087915,-0.003676,-0.027539,0.000664,0.012741,-0.066635,0.035095,-0.063925,0.014026,-0.062861,0.000968,-0.060188,-0.075560,0.069681,-0.029953,-0.013642,0.081302,0.039192,-0.000333,0.086956,0.041848,0.009551,0.078721,0.035059,0.022747,0.069485,0.042672,-0.009001,0.007917,0.010273,0.002243,0.013159,-0.008127,0.000711,0.015870,-0.002844,-0.001339,0.012018,-0.008310,-0.004456,0.009835,-0.006772,-0.634962,0.616413,-0.773598,-0.281240,-0.811654,0.599094,-0.083375,-0.923370,0.681769,0.102454,-0.748012,0.624855,0.390905,-0.753683,0.437667,1.175413,1.047278,1.150814,0.980032,0.955195
7.4393,closed,100.0,1.529379,-1.377515,-1.133612,-1.044641,0.254641,2.100020,-2.765767,1.874525,-2.968253,2.066272,-2.799515,2.089282,-2.434428,0.074390,0.023981,0.023981,0.014004,-0.093584,0.179849,0.005175,0.024097,0.023981,-0.728032,0.061674,0.105759,0.147282,-0.000985,-0.087908,-0.003688,-0.027161,0.000659,0.009337,-0.065533,0.035096,-0.063925,0.016933,-0.063874,0.001637,-0.060407,-0.075563,0.069679,-0.029958,-0.013606,0.080740,0.038703,-0.000333,0.086956,0.041848,0.009712,0.079377,0.035532,0.022733,0.069552,0.042655,-0.009004,0.007915,0.010268,0.002279,0.012597,-0.008615,0.000711,0.015870,-0.002844,-0.001179,0.012674,-0.007836,-0.004470,0.009902,-0.006789,-0.631271,0.614644,-0.769158,-0.272158,-0.774169,0.587676,-0.083375,-0.923370,0.681769,0.103419,-0.791831,0.641488,0.391328,-0.758603,0.437352,1.169570,1.009342,1.150814,1.024304,0.959111
7.4734,closed,100.0,1.529379,-1.377515,-1.133612,-1.059981,0.254641,2.132233,-2.765767,1.874525,-2.968253,2.047864,-2.797981,2.087748,-2.429826,0.037002,0.023981,0.023981,-0.137751,-0.035078,0.681606,0.001624,0.024017,0.023981,-0.658732,0.063501,0.018498,0.140850,-0.000848,-0.087842,-0.003804,-0.023669,0.000656,0.003414,-0.064110,0.035096,-0.063925,0.019107,-0.064909,0.002196,-0.060873,-0.075594,0.069661,-0.030008,-0.013554,0.079885,0.037985,-0.000333,0.086956,0.041848,0.009841,0.079905,0.035917,0.022724,0.069682,0.042655,-0.009035,0.007896,0.010218,0.002331,0.011742,-0.009334,0.000711,0.015870,-0.002844,-0.001049,0.013202,-0.007451,-0.004479,0.010032,-0.006790,-0.592163,0.593732,-0.722020,-0.258441,-0.719108,0.569115,-0.083375,-0.923370,0.681769,0.103966,-0.828228,0.654266,0.392289,-0.767843,0.436925,1.106566,0.952785,1.150814,1.060582,0.966632
7.5067,closed,100.0,1.527845,-1.377515,-1.133612,-1.081456,0.254641,2.150641,-2.767301,1.874525,-2.968253,2.030991,-2.794913,2.087748,-2.428292,0.021160,0.023981,0.023981,-0.476500,-0.009907,0.734407,-0.012052,0.023991,0.023981,-0.562754,0.073012,0.003636,0.117676,-0.000568,-0.087764,-0.004018,-0.017822,0.000652,0.000830,-0.063106,0.035097,-0.063925,0.021059,-0.066082,0.002287,-0.060903,-0.075668,0.069607,-0.030078,-0.013531,0.079351,0.037591,-0.000333,0.086956,0.041848,0.009960,0.080428,0.036265,0.022716,0.069716,0.042647,-0.009109,0.007842,0.010148,0.002353,0.011208,-0.009727,0.000711,0.015870,-0.002844,-0.000930,0.013725,-0.007103,-0.004486,0.010066,-0.006797,-0.528820,0.551349,-0.644900,-0.250107,-0.685980,0.557542,-0.083375,-0.923370,0.681769,0.104174,-0.865538,0.665989,0.392492,-0.770311,0.436729,0.999765,0.918681,1.150814,1.097064,0.968588
7.5397,closed,100.0,1.529379,-1.377515,-1.133612,-1.079922,0.257709,2.152175,-2.767301,1.876059,-2.968253,2.021787,-2.794913,2.100020,-2.428292,0.011934,0.023981,0.023981,-0.328506,0.019819,0.441360,-0.008585,0.023984,0.023981,-0.410913,0.073244,0.103193,0.061720,-0.000703,-0.087756,-0.003953,-0.019177,0.000657,0.001724,-0.063057,0.034888,-0.063852,0.021676,-0.066525,0.000899,-0.060314,-0.075635,0.069637,-0.030072,-0.013527,0.079309,0.037559,-0.000337,0.086920,0.041807,0.010025,0.080669,0.036468,0.022618,0.069481,0.042462,-0.009076,0.007873,0.010154,0.002358,0.011166,-0.009760,0.000708,0.015834,-0.002886,-0.000866,0.013966,-0.006900,-0.004584,0.009832,-0.006983,-0.534973,0.556920,-0.652819,-0.249485,-0.683449,0.556564,-0.083161,-0.921009,0.681355,0.104359,-0.882818,0.671644,0.389903,-0.755538,0.435735,1.011202,0.916028,1.148659,1.114165,0.955368
7.5727,closed,100.0,1.537049,-1.377515,-1.133612,-1.069185,0.273049,2.150641,-2.767301,1.874525,-2.968253,2.012583,-2.794913,2.113826,-2.428292,0.070731,0.023981,0.023981,0.026456,0.232018,0.136610,0.013761,0.021584,0.023981,-0.338706,0.051026,0.363649,0.035824,-0.001541,-0.087730,-0.003608,-0.023532,0.000647,0.003053,-0.063218,0.035106,-0.063925,0.022593,-0.066876,-0.001200,-0.059853,-0.075465,0.069793,-0.030036,-0.013519,0.079350,0.037595,-0.000333,0.086956,0.041848,0.010083,0.080909,0.036676,0.022505,0.069216,0.042263,-0.008906,0.008028,0.010190,0.002366,0.011207,-0.009723,0.000711,0.015870,-0.002844,-0.000807,0.014206,-0.006693,-0.004698,0.009567,-0.007182,-0.574060,0.589659,-0.702619,-0.250320,-0.686021,0.557492,-0.083375,-0.923370,0.681769,0.104636,-0.900264,0.677172,0.387084,-0.739133,0.434369,1.082088,0.918739,1.150814,1.131365,0.940653
7.6066,closed,100.0,1.550855,-1.375981,-1.133612,-1.058447,0.268447,2.147573,-2.767301,1.874525,-2.968253,2.006447,-2.793379,2.115360,-2.428292,0.303105,0.023981,0.023981,0.253951,0.183505,-0.001579,0.007437,0.006096,0.023981,-0.252724,0.027457,0.244385,0.027326,-0.003162,-0.087951,-0.003010,-0.026971,0.000649,0.003951,-0.063323,0.035163,-0.063925,0.023132,-0.067241,-0.000891,-0.059772,-0.075203,0.070083,-0.029953,-0.013526,0.079433,0.037661,-0.000333,0.086956,0.041848,0.010130,0.081107,0.036802,0.022494,0.069186,0.042236,-0.008644,0.008318,0.010273,0.002358,0.011290,-0.009658,0.000711,0.015870,-0.002844,-0.000761,0.014404,-0.006566,-0.004708,0.009537,-0.007208,-0.620337,0.631868,-0.762130,-0.251582,-0.691096,0.559433,-0.083375,-0.923370,0.681769,0.104502,-0.915124,0.681210,0.386669,-0.737276,0.434247,1.168297,0.924053,1.150814,1.145609,0.938967
7.6397,closed,100.0,1.552389,-1.375981,-1.133612,-1.056913,0.259243,2.149107,-2.767301,1.886796,-2.968253,2.004913,-2.796447,2.113826,-2.431360,0.240176,0.039600,0.023981,0.194277,-0.090327,-0.022943,0.002334,0.112934,0.023981,-0.139068,-0.000542,0.082927,-0.007614,-0.003223,-0.087993,-0.002946,-0.026767,0.000666,0.003834,-0.063236,0.033098,-0.063349,0.022752,-0.066862,-0.000246,-0.059315,-0.075170,0.070113,-0.029948,-0.013531,0.079392,0.037626,-0.000358,0.086663,0.041519,0.010147,0.081067,0.036850,0.022524,0.069148,0.042270,-0.008611,0.008348,0.010278,0.002354,0.011249,-0.009693,0.000686,0.015577,-0.003173,-0.000743,0.014364,-0.006518,-0.004678,0.009498,-0.007175,-0.625945,0.636586,-0.769477,-0.250818,-0.688531,0.558496,-0.081668,-0.904555,0.678362,0.104651,-0.911527,0.681148,0.386482,-0.734335,0.434820,1.178620,0.921359,1.133607,1.142714,0.936848
7.6726,closed,100.0,1.552389,-1.375981,-1.133612,-1.056913,0.254641,2.156777,-2.767301,1.903670,-2.968253,2.004913,-2.814855,2.113826,-2.446699,0.094426,0.029718,0.023981,0.086854,-0.176980,0.116629,0.000732,0.403687,0.023981,-0.046242,-0.191720,0.014124,-0.162355,-0.003020,-0.087962,-0.002947,-0.025960,0.000676,0.002347,-0.062903,0.029723,-0.062564,0.021516,-0.064045,-0.000346,-0.056953,-0.075170,0.070113,-0.029948,-0.013523,0.079185,0.037458,-0.000393,0.086257,0.041071,0.010157,0.080595,0.036951,0.022601,0.068813,0.042352,-0.008611,0.008348,0.010278,0.002362,0.011042,-0.009861,0.000652,0.015171,-0.003621,-0.000733,0.013892,-0.006418,-0.004602,0.009164,-0.007093,-0.625945,0.636586,-0.769477,-0.247473,-0.675848,0.553640,-0.079350,-0.878939,0.673348,0.105865,-0.872642,0.674767,0.384199,-0.710746,0.436260,1.178620,0.908037,1.110058,1.108161,0.918200
7.7060,closed,100.0,1.552389,-1.375981,-1.133612,-1.056913,0.251573,2.159845,-2.768835,1.903670,-2.968253,2.004913,-2.830195,2.109224,-2.455903,0.046087,0.025781,0.017482,0.041750,-0.130950,0.176481,0.000230,0.293212,0.023981,-0.014511,-0.451219,-0.013617,-0.371246,-0.002953,-0.087949,-0.002902,-0.025621,0.000673,0.001672,-0.062614,0.030133,-0.062565,0.020666,-0.061277,-0.000073,-0.055017,-0.075170,0.070113,-0.029948,-0.013526,0.079063,0.037402,-0.000393,0.086257,0.041071,0.010167,0.080204,0.037039,0.022683,0.068702,0.042471,-0.008611,0.008348,0.010278,0.002359,0.010920,-0.009917,0.000652,0.015171,-0.003621,-0.000723,0.013501,-0.006329,-0.004519,0.009052,-0.006974,-0.625945,0.636586,-0.769477,-0.245691,-0.668544,0.551452,-0.079350,-0.878939,0.673348,0.106609,-0.840334,0.668429,0.383601,-0.701681,0.437266,1.178620,0.900786,1.110058,1.079039,0.911432
7.7393,closed,100.0,1.552389,-1.375981,-1.135146,-1.056913,0.250039,2.158311,-2.768835,1.903670,-2.968253,2.017185,-2.824059,2.084680,-2.451301,0.030918,0.024546,0.007428,0.015899,-0.081475,0.070125,-0.014618,0.104293,0.023981,0.068314,-0.192964,-0.273798,-0.127533,-0.002985,-0.087986,-0.002558,-0.025439,0.000652,0.002259,-0.062616,0.030833,-0.062565,0.019091,-0.062454,0.003026,-0.057342,-0.075153,0.070126,-0.029921,-0.013529,0.079105,0.037434,-0.000393,0.086257,0.041071,0.010077,0.080043,0.036736,0.022851,0.069270,0.042812,-0.008594,0.008362,0.010305,0.002356,0.010962,-0.009884,0.000652,0.015171,-0.003621,-0.000813,0.013340,-0.006633,-0.004352,0.009620,-0.006633,-0.628944,0.641415,-0.773229,-0.246332,-0.671053,0.552445,-0.079350,-0.878939,0.673348,0.106074,-0.831432,0.663782,0.389513,-0.736673,0.439186,1.185270,0.903431,1.110058,1.069176,0.941962
7.7726,closed,100.0,1.552389,-1.375981,-1.144350,-1.064583,0.250039,2.156777,-2.768835,1.903670,-2.968253,2.058602,-2.817923,2.054000,-2.443631,0.026158,0.024158,-0.089549,-0.033696,-0.028169,-0.002696,0.005813,0.042203,0.023981,0.626404,0.058100,-0.685904,0.104940,-0.003252,-0.088196,-0.000296,-0.023957,0.000638,0.002723,-0.062767,0.031064,-0.062566,0.012035,-0.062241,0.007276,-0.060086,-0.075063,0.070199,-0.029785,-0.013531,0.079147,0.037468,-0.000393,0.086257,0.041071,0.009781,0.079113,0.035812,0.023059,0.070015,0.043242,-0.008504,0.008434,0.010441,0.002353,0.011004,-0.009851,0.000652,0.015171,-0.003621,-0.001109,0.012410,-0.007556,-0.004143,0.010365,-0.006203,-0.624906,0.657367,-0.768957,-0.246989,-0.673569,0.553429,-0.079350,-0.878939,0.673348,0.104503,-0.770889,0.639930,0.396916,-0.785278,0.440498,1.189089,0.906081,1.110058,1.007324,0.983994
7.8060,closed,100.0,1.552389,-1.375981,-1.153554,-1.090660,0.250039,2.159845,-2.768835,1.905204,-2.968253,2.089282,-2.813321,2.029457,-2.440563,0.024664,0.024036,-0.265551,-0.367194,-0.008840,-0.012057,0.015290,0.020861,0.023981,0.982695,0.155707,-0.780043,0.162082,-0.003426,-0.088329,0.002371,-0.017515,0.000628,0.002371,-0.062678,0.030934,-0.062495,0.007006,-0.061737,0.009734,-0.061300,-0.075011,0.070251,-0.029710,-0.013527,0.079063,0.037401,-0.000396,0.086220,0.041030,0.009565,0.078410,0.035140,0.023246,0.070538,0.043611,-0.008452,0.008486,0.010516,0.002358,0.010920,-0.009917,0.000649,0.015134,-0.003662,-0.001326,0.011707,-0.008228,-0.003957,0.010888,-0.005834,-0.557768,0.625776,-0.687463,-0.245674,-0.668542,0.551458,-0.079140,-0.876625,0.672874,0.102854,-0.726322,0.620450,0.401989,-0.820160,0.441030,1.084115,0.900783,1.107923,0.960771,1.014281
7.8393,closed,100.0,1.549321,-1.375981,-1.148952,-1.096796,0.256175,2.169049,-2.768835,1.906738,-2.968253,2.101554,-2.810253,2.009515,-2.439029,0.011392,0.023998,-0.100731,-0.505009,0.047493,0.135921,0.009355,0.033206,0.023981,0.775359,0.103628,-0.705492,0.101994,-0.002938,-0.088209,0.000267,-0.015487,0.000610,0.000663,-0.062266,0.030679,-0.062424,0.006346,-0.061288,0.011155,-0.061630,-0.075137,0.070148,-0.029811,-0.013510,0.078813,0.037205,-0.000399,0.086182,0.040990,0.009474,0.078156,0.034868,0.023404,0.070937,0.043924,-0.008578,0.008383,0.010415,0.002375,0.010670,-0.010114,0.000646,0.015096,-0.003702,-0.001416,0.011454,-0.008500,-0.003798,0.011288,-0.005520,-0.526522,0.591009,-0.648049,-0.241793,-0.653555,0.545440,-0.078932,-0.874314,0.672396,0.102110,-0.710672,0.612679,0.405815,-0.847411,0.441046,1.022978,0.884931,1.105790,0.943852,1.037937
7.8726,closed,100.0,1.543185,-1.375981,-1.144350,-1.087592,0.271515,2.170583,-2.768835,1.911340,-2.968253,2.101554,-2.807185,1.994175,-2.435961,-0.085501,0.023986,0.078701,-0.083814,0.285324,0.184850,0.012892,0.106471,0.023981,0.362743,0.108741,-0.586094,0.104310,-0.002137,-0.088181,-0.001931,-0.019998,0.000573,0.000293,-0.062217,0.029780,-0.062212,0.008023,-0.061635,0.012078,-0.062347,-0.075290,0.070003,-0.029863,-0.013496,0.078771,0.037175,-0.000408,0.086071,0.040869,0.009462,0.078235,0.034851,0.023518,0.071285,0.044167,-0.008731,0.008239,0.010363,0.002388,0.010628,-0.010143,0.000636,0.014985,-0.003824,-0.001428,0.011532,-0.008517,-0.003684,0.011636,-0.005278,-0.545572,0.594127,-0.669201,-0.241310,-0.651101,0.544387,-0.078307,-0.867395,0.670945,0.102182,-0.715986,0.613802,0.409071,-0.872336,0.440428,1.048077,0.882338,1.099397,0.948594,1.059380
7.9059,closed,100.0,1.533981,-1.375981,-1.141282,-1.072253,0.266913,2.169049,-2.768835,1.911340,-2.965185,2.100020,-2.802583,1.983437,-2.434428,-0.226758,0.023982,0.120363,0.248662,0.197828,0.049380,0.018451,0.076893,0.036784,0.093488,0.128009,-0.439044,0.086510,-0.001082,-0.088251,-0.002972,-0.024777,0.000567,0.000987,-0.062305,0.030031,-0.062596,0.009424,-0.062271,0.012458,-0.062685,-0.075472,0.069822,-0.029869,-0.013502,0.078813,0.037207,-0.000405,0.086147,0.040852,0.009472,0.078393,0.034850,0.023605,0.071512,0.044332,-0.008913,0.008057,0.010358,0.002383,0.010670,-0.010112,0.000640,0.015061,-0.003840,-0.001419,0.011690,-0.008519,-0.003598,0.011863,-0.005113,-0.580196,0.605885,-0.708160,-0.241917,-0.653580,0.545412,-0.079009,-0.875174,0.673163,0.102048,-0.726540,0.616532,0.410947,-0.888734,0.439992,1.097823,0.884966,1.106942,0.958324,1.073461
7.9394,closed,100.0,1.533981,-1.375981,-1.138214,-1.059981,0.259243,2.165981,-2.768835,1.911340,-2.959049,2.098486,-2.797981,1.977301,-2.434428,-0.126539,0.023981,0.100271,0.356636,-0.070893,-0.019813,0.018301,0.040585,0.135472,0.011953,0.137329,-0.294761,0.049313,-0.001183,-0.088222,-0.003296,-0.027448,0.000576,0.001628,-0.062433,0.030449,-0.063651,0.010129,-0.062865,0.012424,-0.062642,-0.075482,0.069809,-0.029882,-0.013512,0.078896,0.037271,-0.000398,0.086301,0.040819,0.009483,0.078550,0.034847,0.023659,0.071621,0.044427,-0.008923,0.008044,0.010344,0.002373,0.010753,-0.010047,0.000646,0.015215,-0.003873,-0.001407,0.011847,-0.008521,-0.003543,0.011972,-0.005017,-0.609157,0.618224,-0.743033,-0.243147,-0.658550,0.547448,-0.080418,-0.890760,0.677466,0.101857,-0.737157,0.619193,0.411781,-0.896436,0.439851,1.142528,0.890229,1.121998,0.968078,1.080106
7.9726,closed,100.0,1.533981,-1.375981,-1.135146,-1.050777,0.254641,2.172117,-2.768835,1.911340,-2.954447,2.101554,-2.793379,1.975767,-2.434428,-0.028473,0.023981,0.107108,0.346135,-0.155076,0.032906,0.009688,0.029191,0.167133,0.008703,0.147092,-0.159692,0.031930,-0.001265,-0.088181,-0.003827,-0.028758,0.000585,0.000657,-0.062140,0.030705,-0.064275,0.009955,-0.063250,0.012046,-0.062588,-0.075498,0.069792,-0.029906,-0.013506,0.078729,0.037139,-0.000393,0.086416,0.040795,0.009461,0.078583,0.034751,0.023674,0.071648,0.044450,-0.008939,0.008028,0.010320,0.002378,0.010586,-0.010180,0.000651,0.015330,-0.003897,-0.001429,0.011880,-0.008617,-0.003529,0.011999,-0.004995,-0.627144,0.621973,-0.764542,-0.240457,-0.648580,0.543416,-0.081478,-0.902471,0.680575,0.101426,-0.739666,0.618408,0.411949,-0.898342,0.439826,1.168197,0.879646,1.133258,0.969443,1.081742
8.0060,closed,100.0,1.533981,-1.375981,-1.132078,-1.047709,0.251573,2.179787,-2.768835,1.911340,-2.949845,2.123029,-2.788777,1.975767,-2.435961,0.007520,0.023981,0.095350,0.264521,-0.112768,0.179281,0.016698,0.025616,0.155125,0.254595,0.153830,-0.056855,0.024077,-0.001226,-0.088113,-0.004277,-0.028593,0.000598,-0.000855,-0.061850,0.030933,-0.064726,0.006488,-0.062782,0.011622,-0.062385,-0.075526,0.069769,-0.029949,-0.013498,0.078520,0.036975,-0.000388,0.086532,0.040771,0.009311,0.078113,0.034275,0.023680,0.071614,0.044454,-0.008967,0.008004,0.010277,0.002386,0.010377,-0.010344,0.000656,0.015446,-0.003921,-0.001579,0.011410,-0.009093,-0.003522,0.011964,-0.004991,-0.628394,0.616096,-0.765840,-0.237120,-0.636200,0.538288,-0.082540,-0.914198,0.683582,0.099870,-0.709369,0.603571,0.411662,-0.895336,0.440094,1.166603,0.866447,1.144489,0.936737,1.079247
8.0393,closed,100.0,1.544719,-1.375981,-1.129010,-1.047709,0.251573,2.179787,-2.768835,1.911340,-2.946777,2.138369,-2.784175,1.975767,-2.442097,0.070094,0.023981,0.093322,0.117865,-0.064142,0.138034,0.010459,0.024494,0.127716,0.527430,0.147842,-0.017842,-0.045450,-0.002182,-0.087931,-0.004445,-0.027529,0.000603,-0.000702,-0.061824,0.031080,-0.064951,0.003706,-0.062542,0.011320,-0.061373,-0.075353,0.069941,-0.030000,-0.013498,0.078520,0.036975,-0.000385,0.086609,0.040756,0.009202,0.077806,0.033929,0.023705,0.071477,0.044478,-0.008794,0.008176,0.010226,0.002386,0.010377,-0.010344,0.000660,0.015523,-0.003937,-0.001688,0.011103,-0.009439,-0.003498,0.011827,-0.004967,-0.632797,0.622812,-0.774680,-0.237120,-0.636200,0.538288,-0.083250,-0.922025,0.685529,0.098604,-0.689762,0.592851,0.410623,-0.883398,0.441005,1.178328,0.866447,1.151959,0.914859,1.069340
8.0734,closed,100.0,1.569262,-1.375981,-1.127476,-1.047709,0.251573,2.176719,-2.768835,1.911340,-2.946777,2.136835,-2.781107,1.978835,-2.457437,0.456160,0.023981,0.095107,0.053443,-0.020128,0.024070,0.004314,0.024142,0.083345,0.302472,0.137965,0.011545,-0.251194,-0.004895,-0.087667,-0.003885,-0.027171,0.000604,0.000108,-0.061926,0.031081,-0.064776,0.004876,-0.062888,0.010569,-0.058593,-0.074892,0.070381,-0.030020,-0.013502,0.078604,0.037040,-0.000385,0.086609,0.040756,0.009210,0.077926,0.033939,0.023741,0.071081,0.044492,-0.008333,0.008616,0.010206,0.002382,0.010461,-0.010279,0.000660,0.015523,-0.003937,-0.001680,0.011223,-0.009430,-0.003462,0.011431,-0.004953,-0.654278,0.656222,-0.809542,-0.238441,-0.641139,0.540353,-0.083250,-0.922025,0.685529,0.098577,-0.697340,0.594934,0.407163,-0.849775,0.442729,1.230473,0.871719,1.151959,0.921926,1.041109
8.1066,closed,100.0,1.581534,-1.375981,-1.124408,-1.047709,0.251573,2.175185,-2.768835,1.911340,-2.946777,2.135301,-2.779573,2.007981,-2.457437,0.558737,0.023981,0.088151,0.033226,-0.006316,-0.025357,0.001354,0.024031,0.042610,0.064728,0.105415,0.327739,-0.248495,-0.006047,-0.087476,-0.003965,-0.027065,0.000632,0.000485,-0.061978,0.031082,-0.064615,0.006026,-0.062981,0.006995,-0.057886,-0.074686,0.070579,-0.030069,-0.013504,0.078646,0.037073,-0.000385,0.086609,0.040756,0.009219,0.078007,0.033959,0.023497,0.070557,0.044028,-0.008127,0.008815,0.010157,0.002380,0.010503,-0.010246,0.000660,0.015523,-0.003937,-0.001671,0.011304,-0.009409,-0.003706,0.010908,-0.005417,-0.660443,0.665869,-0.821427,-0.239101,-0.643612,0.541379,-0.083250,-0.922025,0.685529,0.098614,-0.702516,0.596577,0.402541,-0.815134,0.442859,1.246719,0.874355,1.151959,0.926908,1.011240
